"architecture","adaptivity","replication","prediction","outcome_rate","plan_actual_corr","action_state_corr","estimator","truth","estimate","se","df","covered","sign_error","converged"
"spaced",1,139,-0.182158131821599,0.096,0.903629146241229,0.83353686725104,"recorded_belief",0.296514679836456,0.268518106691184,0.111582457858805,28.2658551852647,"true","false","true"
"spaced",1,139,-0.182158131821599,0.096,0.903629146241229,0.83353686725104,"policy_log",0.296514679836456,0.23321851419029,0.124872100545954,28.235122870663,"true","false","true"
"spaced",1,139,-0.182158131821599,0.096,0.903629146241229,0.83353686725104,"oracle_state",0.296514679836456,0.269432791166481,0.079166457564206,28.0296657298153,"true","false","true"
"spaced",1,140,-0.164886518978847,0.0998333333333333,0.896782252803741,0.829433708920308,"marginal",0.286413269553001,-0.114111578441771,0.0385305567807108,26.3509726729146,"false","true","true"
"spaced",1,140,-0.164886518978847,0.0998333333333333,0.896782252803741,0.829433708920308,"recorded_belief",0.286413269553001,0.369798022442455,0.0889006834490731,28.5991106091426,"true","false","true"
"spaced",1,140,-0.164886518978847,0.0998333333333333,0.896782252803741,0.829433708920308,"policy_log",0.286413269553001,0.356922875584375,0.0966752506090155,28.6801914766165,"true","false","true"
"spaced",1,140,-0.164886518978847,0.0998333333333333,0.896782252803741,0.829433708920308,"oracle_state",0.286413269553001,0.345581189173958,0.0693688960225723,28.5387566189044,"true","false","true"
"spaced",1,141,-0.180303952514,0.109,0.906639198604507,0.836956095137431,"marginal",0.29400877356433,-0.199125927264351,0.0458859029379543,24.1267753560213,"false","true","true"
"spaced",1,141,-0.180303952514,0.109,0.906639198604507,0.836956095137431,"recorded_belief",0.29400877356433,0.349576976482198,0.0784016967328218,27.8828069879592,"true","false","true"
"spaced",1,141,-0.180303952514,0.109,0.906639198604507,0.836956095137431,"policy_log",0.29400877356433,0.327264023667814,0.0984396585645207,28.0206085443007,"true","false","true"
"spaced",1,141,-0.180303952514,0.109,0.906639198604507,0.836956095137431,"oracle_state",0.29400877356433,0.368939365297714,0.0667736979292799,27.6111037768007,"true","false","true"
"spaced",1,142,-0.202138162934553,0.103166666666667,0.919383239227229,0.852299919480877,"marginal",0.314050207828587,-0.0925556278349731,0.0509089137835428,26.0610712069848,"false","true","true"
"spaced",1,142,-0.202138162934553,0.103166666666667,0.919383239227229,0.852299919480877,"recorded_belief",0.314050207828587,0.727865137785107,0.0808019242050513,28.2366864300326,"false","false","true"
"spaced",1,142,-0.202138162934553,0.103166666666667,0.919383239227229,0.852299919480877,"policy_log",0.314050207828587,0.720875331997245,0.0995526323981579,28.4446455165481,"false","false","true"
"spaced",1,142,-0.202138162934553,0.103166666666667,0.919383239227229,0.852299919480877,"oracle_state",0.314050207828587,0.579022815224465,0.0624707568495469,28.190380967555,"false","false","true"
"spaced",1,143,-0.168928093378166,0.100666666666667,0.897608702249467,0.823770011695173,"marginal",0.284820312082899,-0.211463511536067,0.0481554822948456,26.2365278029585,"false","true","true"
"spaced",1,143,-0.168928093378166,0.100666666666667,0.897608702249467,0.823770011695173,"recorded_belief",0.284820312082899,0.400209942508558,0.0854039390254266,27.9935069770984,"true","false","true"
"spaced",1,143,-0.168928093378166,0.100666666666667,0.897608702249467,0.823770011695173,"policy_log",0.284820312082899,0.419246368468947,0.0951240086568928,28.0522282395116,"true","false","true"
"spaced",1,143,-0.168928093378166,0.100666666666667,0.897608702249467,0.823770011695173,"oracle_state",0.284820312082899,0.311016524805425,0.0747610879592187,27.5685278109222,"true","false","true"
"spaced",1,144,-0.158748318802216,0.106666666666667,0.894381407586033,0.824335187798921,"marginal",0.283541974276135,-0.148246352220345,0.0450984392625198,26.0261902863965,"false","true","true"
"spaced",1,144,-0.158748318802216,0.106666666666667,0.894381407586033,0.824335187798921,"recorded_belief",0.283541974276135,0.284694775311865,0.0868214984050918,28.5116855825167,"true","false","true"
"spaced",1,144,-0.158748318802216,0.106666666666667,0.894381407586033,0.824335187798921,"policy_log",0.283541974276135,0.273372868090855,0.0949917541206719,28.6341332008531,"true","false","true"
"spaced",1,144,-0.158748318802216,0.106666666666667,0.894381407586033,0.824335187798921,"oracle_state",0.283541974276135,0.284221054171889,0.0743225576110429,28.1909378737966,"true","false","true"
"spaced",1,145,-0.159753378615032,0.0928333333333333,0.897290648555304,0.822962088087382,"marginal",0.28056326570851,-0.115179180727585,0.0450998536738777,26.0587782384198,"false","true","true"
"spaced",1,145,-0.159753378615032,0.0928333333333333,0.897290648555304,0.822962088087382,"recorded_belief",0.28056326570851,0.364711552803767,0.0840619704255345,28.6659069179252,"true","false","true"
"spaced",1,145,-0.159753378615032,0.0928333333333333,0.897290648555304,0.822962088087382,"policy_log",0.28056326570851,0.357710905687798,0.0821336567854108,28.688903413438,"true","false","true"
"spaced",1,145,-0.159753378615032,0.0928333333333333,0.897290648555304,0.822962088087382,"oracle_state",0.28056326570851,0.35522855182956,0.07027174666286,28.5908548222102,"true","false","true"
"spaced",1,146,-0.147372755829638,0.0908333333333333,0.8924229731425,0.815867999242201,"marginal",0.278363853351798,-0.108300997881091,0.0507960358462178,26.6635451927754,"false","true","true"
"spaced",1,146,-0.147372755829638,0.0908333333333333,0.8924229731425,0.815867999242201,"recorded_belief",0.278363853351798,0.395314791733204,0.101120867991073,28.4823846685717,"true","false","true"
"spaced",1,146,-0.147372755829638,0.0908333333333333,0.8924229731425,0.815867999242201,"policy_log",0.278363853351798,0.380180213124951,0.117842649815689,28.5025419420091,"true","false","true"
"spaced",1,146,-0.147372755829638,0.0908333333333333,0.8924229731425,0.815867999242201,"oracle_state",0.278363853351798,0.364797343443801,0.0809950245194054,28.2608323345487,"true","false","true"
"spaced",1,147,-0.166287130985243,0.104666666666667,0.900825880740718,0.833851971500872,"marginal",0.286057653381404,-0.247361637349567,0.0399271592194167,25.7892118359102,"false","true","true"
"spaced",1,147,-0.166287130985243,0.104666666666667,0.900825880740718,0.833851971500872,"recorded_belief",0.286057653381404,0.186745017096702,0.10112149380102,28.15214196153,"true","false","true"
"spaced",1,147,-0.166287130985243,0.104666666666667,0.900825880740718,0.833851971500872,"policy_log",0.286057653381404,0.199811274695205,0.108306169123801,28.2478980529349,"true","false","true"
"spaced",1,147,-0.166287130985243,0.104666666666667,0.900825880740718,0.833851971500872,"oracle_state",0.286057653381404,0.273507678589212,0.080547971185856,27.7862236535558,"true","false","true"
"spaced",1,148,-0.177126274918782,0.0963333333333333,0.90489121468811,0.836673806909838,"marginal",0.290711018676757,-0.245597391841491,0.0421866162042115,24.860645199885,"false","true","true"
"spaced",1,148,-0.177126274918782,0.0963333333333333,0.90489121468811,0.836673806909838,"recorded_belief",0.290711018676757,0.225177590594956,0.0999054745620808,27.7205287287457,"true","false","true"
"spaced",1,148,-0.177126274918782,0.0963333333333333,0.90489121468811,0.836673806909838,"policy_log",0.290711018676757,0.218424691398593,0.106147425729463,27.9074750582059,"true","false","true"
"spaced",1,148,-0.177126274918782,0.0963333333333333,0.90489121468811,0.836673806909838,"oracle_state",0.290711018676757,0.227657780701137,0.0880049507323012,27.3042534306546,"true","false","true"
"spaced",1,149,-0.160387005578305,0.104333333333333,0.893621985709992,0.823160366825731,"marginal",0.282246819650453,-0.161241680411235,0.0436192928782363,24.1030538763634,"false","true","true"
"spaced",1,149,-0.160387005578305,0.104333333333333,0.893621985709992,0.823160366825731,"recorded_belief",0.282246819650453,0.235437949319659,0.0841248146088296,28.2561599385577,"true","false","true"
"spaced",1,149,-0.160387005578305,0.104333333333333,0.893621985709992,0.823160366825731,"policy_log",0.282246819650453,0.230968486426461,0.0957300428077613,28.2100709090583,"true","false","true"
"spaced",1,149,-0.160387005578305,0.104333333333333,0.893621985709992,0.823160366825731,"oracle_state",0.282246819650453,0.27710837166633,0.0785230363629854,27.8830076740457,"true","false","true"
"spaced",1,150,-0.160909238198749,0.0941666666666667,0.89741845574503,0.824885996872935,"marginal",0.281909519482814,-0.183804448408078,0.042367872348552,26.69999138233,"false","true","true"
"spaced",1,150,-0.160909238198749,0.0941666666666667,0.89741845574503,0.824885996872935,"recorded_belief",0.281909519482814,0.133224643099692,0.0782850499521204,28.4239246035006,"true","false","true"
"spaced",1,150,-0.160909238198749,0.0941666666666667,0.89741845574503,0.824885996872935,"policy_log",0.281909519482814,0.0929595593537307,0.0821127010287803,28.3802637684604,"false","false","true"
"spaced",1,150,-0.160909238198749,0.0941666666666667,0.89741845574503,0.824885996872935,"oracle_state",0.281909519482814,0.112251836172251,0.0637918369745285,28.4044936246721,"false","false","true"
"spaced",1,151,-0.194907125749922,0.102333333333333,0.908414630138147,0.845013648751484,"marginal",0.304197684890707,-0.147379084800796,0.0329595148486491,25.58125543711,"false","true","true"
"spaced",1,151,-0.194907125749922,0.102333333333333,0.908414630138147,0.845013648751484,"recorded_belief",0.304197684890707,0.32366600177053,0.0969359172783204,28.3054670262343,"true","false","true"
"spaced",1,151,-0.194907125749922,0.102333333333333,0.908414630138147,0.845013648751484,"policy_log",0.304197684890707,0.305620664298055,0.107769061058613,28.4463690314798,"true","false","true"
"spaced",1,151,-0.194907125749922,0.102333333333333,0.908414630138147,0.845013648751484,"oracle_state",0.304197684890707,0.321857768909747,0.0813933627333432,28.060507657055,"true","false","true"
"spaced",1,152,-0.135756507304314,0.0911666666666667,0.880233527523826,0.80596249682137,"marginal",0.26453788296871,-0.15754250192499,0.0455605613444173,26.9770313882598,"false","true","true"
"spaced",1,152,-0.135756507304314,0.0911666666666667,0.880233527523826,0.80596249682137,"recorded_belief",0.26453788296871,0.331778883683308,0.0738997371300558,28.2792335801361,"true","false","true"
"spaced",1,152,-0.135756507304314,0.0911666666666667,0.880233527523826,0.80596249682137,"policy_log",0.26453788296871,0.340477061554146,0.0766843431603979,28.27651448829,"true","false","true"
"spaced",1,152,-0.135756507304314,0.0911666666666667,0.880233527523826,0.80596249682137,"oracle_state",0.26453788296871,0.30990956704371,0.0680351166829424,27.9900990030283,"true","false","true"
"spaced",1,153,-0.149342066487576,0.0946666666666667,0.888383160132574,0.818675194341446,"marginal",0.273745034212092,-0.0893261034616225,0.0382164907910331,27.471616875981,"false","true","true"
"spaced",1,153,-0.149342066487576,0.0946666666666667,0.888383160132574,0.818675194341446,"recorded_belief",0.273745034212092,0.467705176906064,0.0632497574251883,28.6391255239466,"false","false","true"
"spaced",1,153,-0.149342066487576,0.0946666666666667,0.888383160132574,0.818675194341446,"policy_log",0.273745034212092,0.42552227338798,0.0654284792664174,28.7302576387459,"false","false","true"
"spaced",1,153,-0.149342066487576,0.0946666666666667,0.888383160132574,0.818675194341446,"oracle_state",0.273745034212092,0.380107200101797,0.0578660304805329,28.4877587215523,"true","false","true"
"spaced",1,154,-0.187436674090989,0.0921666666666667,0.908883147965705,0.838978587834138,"marginal",0.29943684262924,-0.216579953162261,0.0334317005238587,23.5992170183258,"false","true","true"
"spaced",1,154,-0.187436674090989,0.0921666666666667,0.908883147965705,0.838978587834138,"recorded_belief",0.29943684262924,0.352233214651993,0.116104196149573,27.9592410739345,"true","false","true"
"spaced",1,154,-0.187436674090989,0.0921666666666667,0.908883147965705,0.838978587834138,"policy_log",0.29943684262924,0.31691734978303,0.122159656594037,28.1953706119221,"true","false","true"
"spaced",1,154,-0.187436674090989,0.0921666666666667,0.908883147965705,0.838978587834138,"oracle_state",0.29943684262924,0.332491501663268,0.102997712859681,27.3511389672544,"true","false","true"
"spaced",1,155,-0.147363424477606,0.0993333333333333,0.889903864308457,0.813713611093435,"marginal",0.272139888794662,-0.0697356470043168,0.0458749927799764,24.9200936021765,"false","true","true"
"spaced",1,155,-0.147363424477606,0.0993333333333333,0.889903864308457,0.813713611093435,"recorded_belief",0.272139888794662,0.472465067184033,0.096825913490429,28.5944173161968,"false","false","true"
"spaced",1,155,-0.147363424477606,0.0993333333333333,0.889903864308457,0.813713611093435,"policy_log",0.272139888794662,0.509590380982451,0.098541216663014,28.5758110082841,"false","false","true"
"spaced",1,155,-0.147363424477606,0.0993333333333333,0.889903864308457,0.813713611093435,"oracle_state",0.272139888794662,0.403883370197895,0.0856838809720694,28.3845693032192,"true","false","true"
"spaced",1,156,-0.163647537877948,0.0931666666666667,0.902533301433982,0.831179986672854,"marginal",0.288005472460671,-0.153943567435228,0.0451514126397435,23.7281460195348,"false","true","true"
"spaced",1,156,-0.163647537877948,0.0931666666666667,0.902533301433982,0.831179986672854,"recorded_belief",0.288005472460671,0.302560067597723,0.0985035248033423,28.3301872049013,"true","false","true"
"spaced",1,156,-0.163647537877948,0.0931666666666667,0.902533301433982,0.831179986672854,"policy_log",0.288005472460671,0.321838512024636,0.0903050987915368,28.2625999950973,"true","false","true"
"spaced",1,156,-0.163647537877948,0.0931666666666667,0.902533301433982,0.831179986672854,"oracle_state",0.288005472460671,0.254030900840771,0.0975121852342375,28.0010749136174,"true","false","true"
"spaced",1,157,-0.1802453424963,0.1,0.904950070128106,0.833436345264855,"marginal",0.293825804698765,-0.151321166091639,0.0496471941330658,26.2066358957664,"false","true","true"
"spaced",1,157,-0.1802453424963,0.1,0.904950070128106,0.833436345264855,"recorded_belief",0.293825804698765,0.381874955364806,0.0861052215197633,28.4736129152758,"true","false","true"
"spaced",1,157,-0.1802453424963,0.1,0.904950070128106,0.833436345264855,"policy_log",0.293825804698765,0.397655453082692,0.0958554109532899,28.5578683008593,"true","false","true"
"spaced",1,157,-0.1802453424963,0.1,0.904950070128106,0.833436345264855,"oracle_state",0.293825804698765,0.341927544040373,0.0798471922710779,28.0609451425709,"true","false","true"
"spaced",1,158,-0.157985413058506,0.102,0.894169137167872,0.825977991039743,"marginal",0.279312073306984,-0.156034843584755,0.0401197514214684,24.7917880109217,"false","true","true"
"spaced",1,158,-0.157985413058506,0.102,0.894169137167872,0.825977991039743,"recorded_belief",0.279312073306984,0.272443451835995,0.0954914580646523,28.382806365313,"true","false","true"
"spaced",1,158,-0.157985413058506,0.102,0.894169137167872,0.825977991039743,"policy_log",0.279312073306984,0.261931600364666,0.0890628785069669,28.3193407826591,"true","false","true"
"spaced",1,158,-0.157985413058506,0.102,0.894169137167872,0.825977991039743,"oracle_state",0.279312073306984,0.351165364739721,0.0838311989180883,28.198210530316,"true","false","true"
"spaced",1,159,-0.182400829259966,0.0978333333333333,0.904302983719406,0.837064508954483,"marginal",0.293968752899949,-0.179487824322854,0.0453021591528345,25.937281971664,"false","true","true"
"spaced",1,159,-0.182400829259966,0.0978333333333333,0.904302983719406,0.837064508954483,"recorded_belief",0.293968752899949,0.241780445092202,0.0902732946522067,28.2325210864386,"true","false","true"
"spaced",1,159,-0.182400829259966,0.0978333333333333,0.904302983719406,0.837064508954483,"policy_log",0.293968752899949,0.276480293180858,0.101061230056143,28.2656654222451,"true","false","true"
"spaced",1,159,-0.182400829259966,0.0978333333333333,0.904302983719406,0.837064508954483,"oracle_state",0.293968752899949,0.238073815425882,0.0834804494394397,28.0314751291909,"true","false","true"
"spaced",1,160,-0.176703795459775,0.096,0.898096668232782,0.830565575228644,"marginal",0.285784673291037,-0.243463700527511,0.0456201241307923,22.7557728093368,"false","true","true"
"spaced",1,160,-0.176703795459775,0.096,0.898096668232782,0.830565575228644,"recorded_belief",0.285784673291037,0.296214500876415,0.0959193301962587,28.3129550011732,"true","false","true"
"spaced",1,160,-0.176703795459775,0.096,0.898096668232782,0.830565575228644,"policy_log",0.285784673291037,0.342958910648778,0.094824249173736,28.3073202820917,"true","false","true"
