architecture,n_people,compliance,replication,truth,estimate,se,df,covered,detected
spaced,30,0.7,270,0.009916705764066547,-0.0017073826132481707,0.00796663509443614,28.998617823215692,true,false
spaced,30,0.7,271,0.009756283646259066,0.011017573431532708,0.009786911543859455,28.99927910965987,true,false
spaced,30,0.7,272,0.00994234701224014,0.044456774196491855,0.008777036890119064,28.999728806480395,false,true
spaced,30,0.7,273,0.010313275662718755,0.003785915234050753,0.00934783949832374,28.99962744943293,true,false
spaced,30,0.7,274,0.009366099188340637,0.018532644633359765,0.006902806145938057,28.999732287930474,true,true
spaced,30,0.7,275,0.009558740775389978,-0.0026145153464740374,0.007971947535859756,28.999772941311445,true,false
spaced,30,0.7,276,0.010066576676845131,-0.008624854467157803,0.007546390532201582,28.999288303049642,false,false
spaced,30,0.7,277,0.009711797921181254,0.01810394080759746,0.006355299231596827,28.999881208286247,true,true
spaced,30,0.7,278,0.00983465907869718,0.012193423393353229,0.007441385707913754,28.999770207379136,true,false
spaced,30,0.7,279,0.010053385963777858,0.009232650813170925,0.007614726241375956,28.999702643920074,true,false
spaced,30,0.7,280,0.009498476419845506,0.02191352604033038,0.007582672216175571,28.999568516215515,true,true
spaced,30,0.7,281,0.009706194925986178,0.01826100081975746,0.007050367971958213,28.999344652568485,true,true
spaced,30,0.7,282,0.010137983015528823,0.007047508482926605,0.0058408365107746035,28.99968374618811,true,false
spaced,30,0.7,283,0.009526277359680941,0.02233080646031451,0.007253372201816321,28.999402512046736,true,true
spaced,30,0.7,284,0.009387675372145942,0.01885128176009284,0.007452032531735398,28.999299453502687,true,true
spaced,30,0.7,285,0.00969614141764359,0.007537268671329905,0.006478662261703374,28.999827463519438,true,false
spaced,30,0.7,286,0.00998842142535913,0.0018297907656128346,0.007713879830147073,28.9992945764196,true,false
spaced,30,0.7,287,0.009899069988529947,0.0007034228760750747,0.008592468109478895,28.999869626877338,true,false
spaced,30,0.7,288,0.009978754902178581,0.01150395043896147,0.009091496827928555,28.9994535348276,true,false
spaced,30,0.7,289,0.009671067791290611,0.01823382812116501,0.007628109522724104,28.99974216634441,true,true
spaced,30,0.7,290,0.010667888601286011,0.007830227021814283,0.010788209573377814,28.99952461358899,true,false
spaced,30,0.7,291,0.009891030071275007,0.020217066037783442,0.008468297805033942,28.999315099341025,true,true
spaced,30,0.7,292,0.009969068680145538,0.016527224761327303,0.009227304946612861,28.999772096982227,true,false
spaced,30,0.7,293,0.009435039157989508,0.011736795550590038,0.008068112987850491,28.999268346499008,true,false
spaced,30,0.7,294,0.009642255359505072,0.019018702749572236,0.007380034199415161,28.99932973568278,true,true
spaced,30,0.7,295,0.00978826047347056,0.01260856310295354,0.006193512866972219,28.99924322826036,true,false
spaced,30,0.7,296,0.009746385328600818,0.012168923629393993,0.007523468674655892,28.999740566587302,true,false
spaced,30,0.7,297,0.010218231831917116,0.004939613326431801,0.006838077521045546,28.99961095528579,true,false
spaced,30,0.7,298,0.009901619492615359,0.010520699288978088,0.008487769527627222,28.99939695620581,true,false
spaced,30,0.7,299,0.00958279393249217,0.011664710001973316,0.010105340842761854,28.999560494256656,true,false
spaced,30,0.7,300,0.009802280135386553,0.004731378326192993,0.008693058922349766,28.999794782255204,true,false
spaced,30,0.7,301,0.010102385414872895,0.011982655865501552,0.00867377939399165,28.999661709691207,true,false
spaced,30,0.7,302,0.010192794993038656,0.01578485609519082,0.008976154593998044,28.999539877435666,true,false
spaced,30,0.7,303,0.009674294626074026,0.008868271881379121,0.009239269237738114,28.999440524671826,true,false
spaced,30,0.7,304,0.010055308634236603,0.007425594739794222,0.006338381838458225,28.999759113432695,true,false
spaced,30,0.7,305,0.009868984054704823,0.01502291732411936,0.007566262333015758,28.999378518837744,true,false
spaced,30,0.7,306,0.009432539191457512,0.0038095590981745632,0.008464859226130574,28.999757350128665,true,false
spaced,30,0.7,307,0.009740949246147495,-0.0016699789830223086,0.007156516466303427,28.999754982025067,true,false
spaced,30,0.7,308,0.009583911504239869,0.01449258979798609,0.00799859716713584,28.999330847592468,true,false
spaced,30,0.7,309,0.009872127432509273,-0.0011221375007439238,0.007449277557462444,28.99920395168037,true,false
spaced,30,0.7,310,0.009779391764825673,0.002407259756085917,0.008148470399315905,28.99942155093383,true,false
spaced,30,0.7,311,0.010749962374720883,0.027410939278429698,0.009053130016780755,28.99972662849244,true,true
spaced,30,0.7,312,0.010331691863669262,0.011249205982990087,0.006996637612240533,28.999127642349556,true,false
spaced,30,0.7,313,0.010200954262839904,0.007670329907169818,0.009142280409096775,28.99987826334102,true,false
spaced,30,0.7,314,0.00967704122552622,0.013480004159950624,0.008206260132743221,28.999610687180976,true,false
spaced,30,0.7,315,0.00963872424475811,0.013406464643107362,0.007082214755571896,28.999600581923783,true,false
spaced,30,0.7,316,0.009813987051448288,0.014567600202087125,0.0060885533430916385,28.999198928657307,true,true
spaced,30,0.7,317,0.009938406628699792,0.018234968421127,0.009751674688375326,28.999622102565315,true,false
spaced,30,0.7,318,0.01020281662674739,0.01546329028050203,0.008379640799813882,28.999350382634496,true,false
spaced,30,0.7,319,0.010915247399564239,0.006319608120551413,0.008642971365297089,28.99938340044159,true,false
spaced,30,0.7,320,0.009814588693864701,0.006202093030270719,0.007404895607991497,28.999734664436104,true,false
spaced,30,0.7,321,0.009960828379747242,0.01047115769520089,0.008259085499943721,28.999566562500245,true,false
spaced,30,0.7,322,0.009425811037111846,0.01118741980275947,0.007475094256113235,28.999280245757582,true,false
spaced,30,0.7,323,0.010197407043368998,0.005044010258734207,0.009173329849361615,28.999602005499906,true,false
spaced,30,0.7,324,0.01041236518152888,0.012284901337320991,0.007834711860489486,28.99962782825963,true,false
spaced,30,0.7,325,0.010569491986931086,0.018676918957135705,0.0075972527888461755,28.999377522621632,true,true
spaced,30,0.7,326,0.010634165107502615,0.016561597601824695,0.005324062604110665,28.999700911277294,true,true
spaced,30,0.7,327,0.009920948837612792,0.007742586874224115,0.007017249735222197,28.999471691458094,true,false
spaced,30,0.7,328,0.009924950036911183,-0.0004149872971767333,0.006943999323196474,28.99981813618388,true,false
spaced,30,0.7,329,0.009632510023735231,0.016956187914123292,0.007027146200679769,28.999730264360036,true,true
spaced,30,0.7,330,0.00993414028223539,0.0133613513114468,0.009653837467382693,28.998944155031197,true,false
spaced,30,0.7,331,0.010161377392821705,-0.0036499981280618122,0.008926840889592124,28.99920779996093,true,false
spaced,30,0.7,332,0.00968536573583526,0.0171819209709891,0.008087182007064033,28.998921493498102,true,true
spaced,30,0.7,333,0.009904672751775265,0.00794565122803962,0.007316551372466502,28.99970915356146,true,false
spaced,30,0.7,334,0.009526582193373179,0.006259292816020356,0.00825144626443918,28.999162065758227,true,false
spaced,30,0.7,335,0.009877335702231649,0.0024575362690775534,0.008449045928147698,28.99985592467763,true,false
spaced,30,0.7,336,0.010041920786145641,0.005240524382021133,0.007541362897340366,28.999647330056874,true,false
spaced,30,0.7,337,0.010272343728429107,0.0016404514138970247,0.007400308804577802,28.999462847808502,true,false
spaced,30,0.7,338,0.010175468442011225,0.011028893301314232,0.007821542159062328,28.999359999174253,true,false
spaced,30,0.7,339,0.010161806432820253,0.014585804103067788,0.006421845051199356,28.99958070980089,true,true
spaced,30,0.7,340,0.009696578810410885,0.007864768619570615,0.009114330167140736,28.99959991202381,true,false
spaced,30,0.7,341,0.00964883705510001,0.008252003259716749,0.00732287218572921,28.999465064725648,true,false
spaced,30,0.7,342,0.009741058469880238,0.02494361018190485,0.008585697492361237,28.999721517469645,true,true
spaced,30,0.7,343,0.009858563900642556,0.012433204415153706,0.007131171767196938,28.99973169367737,true,false
spaced,30,0.7,344,0.009899051099631101,0.007108514007483082,0.008790630281054966,28.999501015984606,true,false
spaced,30,0.7,345,0.009970698000078413,0.02036445195596259,0.00855013617186313,28.999741295389384,true,true
spaced,30,0.7,346,0.009816146154846744,0.013034519544239937,0.008034897932670051,28.99965932374182,true,false
spaced,30,0.7,347,0.009601286483912333,-0.0010856571406954961,0.00709872314594302,28.999272772906195,true,false
spaced,30,0.7,348,0.009313155385605919,0.003539080389691812,0.008212034293214033,28.999723522094836,true,false
spaced,30,0.7,349,0.009883618815046732,0.00847381939110966,0.008036374507445954,28.99989684436648,true,false
spaced,30,0.7,350,0.009858666846591186,0.010259413539432839,0.005943454841334156,28.998714200005118,true,false
spaced,30,0.7,351,0.009027342886058538,0.016821789330048728,0.008384420390381649,28.99940325546148,true,false
spaced,30,0.7,352,0.00937649107568395,0.0016233755912545076,0.007676750969740573,28.999116740195486,true,false
spaced,30,0.7,353,0.00922521127566651,0.0038580214609975514,0.007470443455762307,28.999330517730826,true,false
spaced,30,0.7,354,0.010060347008809999,0.026383820887888508,0.007519407040505095,28.999405171434955,false,true
spaced,30,0.7,355,0.00996250108418743,0.015071477430470994,0.009782084597757555,28.999872982025657,true,false
spaced,30,0.7,356,0.009771480556590908,0.005591926974542891,0.006556642982552251,28.999849279553253,true,false
spaced,30,0.7,357,0.009830921992426463,-0.000955818626163643,0.009883802531251557,28.999693709845083,true,false
spaced,30,0.7,358,0.009213192313773625,-0.005295773706637827,0.00938732053829982,28.999825921994045,true,false
spaced,30,0.7,359,0.00984973844123062,0.019894418315957046,0.008125402814548597,28.999184322045636,true,true
spaced,30,0.7,360,0.01043226111839872,0.0039249352276783805,0.008331840695126857,28.999528735830342,true,false
spaced,30,0.7,361,0.009980069944374233,0.00629987790990088,0.008166827072653692,28.99971024539417,true,false
spaced,30,0.7,362,0.01031036795669295,0.007841723182789707,0.009581678418744612,28.999280031542487,true,false
spaced,30,0.7,363,0.010163951507868904,0.007566198303424048,0.007484950387423903,28.99963464981466,true,false
spaced,30,0.7,364,0.009560668221454282,0.011057918031884844,0.0071911027672798625,28.99915407538408,true,false
spaced,30,0.7,365,0.010075737606029367,3.6138720214511326e-5,0.010870602433222432,28.999863409618932,true,false
spaced,30,0.7,366,0.010174977244179395,0.007104012235008439,0.008992300139825458,28.999563379093612,true,false
spaced,30,0.7,367,0.009639225651001187,0.012621446191802157,0.008582407606808538,28.999566618543824,true,false
spaced,30,0.7,368,0.009883686305853224,0.011301616209448575,0.008319661769485506,28.999801241683883,true,false
spaced,30,0.7,369,0.009957057188680278,0.012033963766354565,0.010427260951760645,28.99966702444919,true,false
spaced,30,0.7,370,0.009770110924929128,0.007341992350424182,0.00871954908190968,28.999665827764918,true,false
spaced,30,0.7,371,0.010228413494217764,0.0050868731502936,0.008949292138868555,28.999429067847895,true,false
spaced,30,0.7,372,0.009894255824449073,0.018517008447975207,0.00820769236336271,28.998820830641776,true,true
spaced,30,0.7,373,0.009615296913036416,0.0020721134019294246,0.009473648786567439,28.99944900630746,true,false
spaced,30,0.7,374,0.009702973125976302,0.01033081998230633,0.00775271911294264,28.999815453748962,true,false
spaced,30,0.7,375,0.010014537069265318,-0.01422789252066794,0.00799766519254866,28.99941931151937,false,false
spaced,30,0.7,376,0.010139691240804168,0.006298720416825517,0.007791918896581515,28.999722349725157,true,false
spaced,30,0.7,377,0.010460561698881737,0.03231942898773506,0.008577482729212773,28.999819035449185,false,true
spaced,30,0.7,378,0.009849588456425744,-0.006508494760822495,0.009697403985248399,28.999521677970424,true,false
spaced,30,0.7,379,0.00960886159211927,0.00897442467350902,0.008659917023632292,28.999755834163075,true,false
spaced,30,0.7,380,0.010561486968503328,0.006149134577067328,0.0086061717718173,28.99972275900198,true,false
spaced,30,0.7,381,0.00954858479384212,0.013457679999184898,0.0069380211604523016,28.999696995045703,true,false
spaced,30,0.7,382,0.01033833967453568,0.006094807094522657,0.00940621702617429,28.999606225703342,true,false
spaced,30,0.7,383,0.009895915561600787,0.013311392084874182,0.007877868640519268,28.99977949769072,true,false
spaced,30,0.7,384,0.009886451234937088,0.019256886540877368,0.008862921994838499,28.999632168895882,true,true
spaced,30,0.7,385,0.009995781766046796,0.020107571688264183,0.008058415084312516,28.999909073579968,true,true
spaced,30,0.7,386,0.010625740194579113,0.004925068215296532,0.00904295220202265,28.999817562363067,true,false
spaced,30,0.7,387,0.010299556774661883,0.004418526034651253,0.0074808798677254975,28.999416632349245,true,false
spaced,30,0.7,388,0.009537292417682999,0.0026096186993728727,0.008866187505268307,28.999777554066846,true,false
spaced,30,0.7,389,0.01045345258159374,0.015606789074017184,0.008602758801954186,28.999672112474737,true,false
spaced,30,0.7,390,0.010319887293482908,-0.004981496998862461,0.008577093550395898,28.99961771362026,true,false
spaced,30,0.7,391,0.009858003492891036,0.0033018543726534987,0.007169399417654415,28.999330358934415,true,false
spaced,30,0.7,392,0.01033284638675325,0.016458477394405993,0.010198266572686127,28.999697750753842,true,false
spaced,30,0.7,393,0.009670929305272694,0.024706605893196166,0.008477068136078642,28.998785871338285,true,true
spaced,30,0.7,394,0.01000661262633355,0.01604886328533283,0.010027583030662071,28.999367757862448,true,false
spaced,30,0.7,395,0.009661950283879025,0.005754983764534628,0.009682224453110237,28.999079086907443,true,false
spaced,30,0.7,396,0.00970518330359083,0.00958128567473234,0.008103900606781268,28.999676025660428,true,false
spaced,30,0.7,397,0.00985768465368362,0.015125845904584427,0.007023329409626714,28.99929524188081,true,true
spaced,30,0.7,398,0.010926628556762467,0.003740161188535997,0.008437257554318584,28.999400250342575,true,false
spaced,30,0.7,399,0.010568984610986773,0.014002317040451927,0.009531604131733408,28.9998548873625,true,false
spaced,30,0.7,400,0.01038398528456576,0.017339002458201292,0.008978099821442454,28.999745201863064,true,false
spaced,30,0.7,401,0.009576668116575562,0.0050584395538163015,0.007575746107612231,28.999495710017044,true,false
spaced,30,0.7,402,0.009595097322572584,-0.006235956138101313,0.007651486419782717,28.99974987717149,false,false
spaced,30,0.7,403,0.009926459750865221,0.010466671250431681,0.008331055797904345,28.998870436975253,true,false
spaced,30,0.7,404,0.009762376493579469,0.007614765653855666,0.006828988461717281,28.99942079231134,true,false
spaced,30,0.7,405,0.00971814090522813,0.013104678049403027,0.008084728451099027,28.99968351786049,true,false
spaced,30,0.7,406,0.009437411046813176,-0.009018603686313013,0.007365657620197678,28.999330666079963,false,false
spaced,30,0.7,407,0.009884192189129044,0.004012615854832964,0.00810027974173053,28.9996620709211,true,false
spaced,30,0.7,408,0.009836607253191132,0.003806078340653896,0.00853513239822138,28.999470158682108,true,false
spaced,30,0.7,409,0.010035056803500876,0.004790153627782838,0.006120837810492007,28.99975820141072,true,false
spaced,30,0.7,410,0.009856735395945882,0.005048538672980687,0.008521014956746271,28.999272720548863,true,false
spaced,30,0.7,411,0.00975928854047306,-0.00348379730820071,0.007040375059032811,28.999564455783396,true,false
spaced,30,0.7,412,0.010037298365943602,0.007334124289470132,0.005900215615921402,28.999758501336366,true,false
spaced,30,0.7,413,0.009601907725391367,-0.00020926972047547276,0.008317354063898599,28.999643547204112,true,false
spaced,30,0.7,414,0.009768445413628384,-0.002985115224057897,0.005907334063620398,28.998821137106315,false,false
spaced,30,0.7,415,0.010044889628253093,0.016761711307322315,0.008420480034878983,28.99958367297369,true,false
spaced,30,0.7,416,0.010048124615984191,0.015576676698149005,0.0081549091312147,28.99908431984553,true,false
spaced,30,0.7,417,0.009722067578599475,-0.0029441765799497126,0.008629477255479221,28.99980185634508,true,false
spaced,30,0.7,418,0.009532517483736182,0.007583375176269897,0.00729774285180035,28.999314931016322,true,false
spaced,30,0.7,419,0.009683134156360464,0.015249149158941294,0.007682859469313811,28.999700570291242,true,false
spaced,30,0.7,420,0.009996285033632755,0.011672209306291797,0.006693910631787415,28.99973607870427,true,false
spaced,30,0.7,421,0.00986888659174696,0.013204501611071525,0.008947236823895937,28.99978956289745,true,false
spaced,30,0.7,422,0.009479020979912487,0.0037288929645146194,0.007861640284535587,28.99952343046259,true,false
spaced,30,0.7,423,0.00969163357175035,0.032059463872299014,0.006883067220248929,28.99919041901478,false,true
spaced,30,0.7,424,0.010392913332254991,0.0009332384408506414,0.007668320554887164,28.99971041562104,true,false
spaced,30,0.7,425,0.010185703157246357,0.00726101919972426,0.008815227307785604,28.999781430612302,true,false
spaced,30,0.7,426,0.010247051180110451,0.00790029401360544,0.008271086215586743,28.999245082422078,true,false
spaced,30,0.7,427,0.010152776537596652,-0.008489717471741313,0.00775069091776615,28.99983547932189,false,false
spaced,30,0.7,428,0.009444752493705192,0.01960078019844169,0.007727042307067351,28.999399604097356,true,true
spaced,30,0.7,429,0.009739927067289203,0.004831216322952236,0.008686243103656996,28.999545100696643,true,false
spaced,30,0.7,430,0.009509884053861413,0.017081436115653194,0.00816826744464528,28.99984733174981,true,true
spaced,30,0.7,431,0.010416370783596345,0.009446780134225577,0.009024132598250328,28.9996264399447,true,false
spaced,30,0.7,432,0.010214855667879878,0.007294392268053312,0.008303705399430268,28.999823154499772,true,false
spaced,30,0.7,433,0.010054553403983525,0.005951687069815943,0.00751757272244459,28.999687605293328,true,false
spaced,30,0.7,434,0.010014052260608556,-0.0019958127139748515,0.007898299130659573,28.99964957066757,true,false
spaced,30,0.7,435,0.009857536910155125,0.0039831409651493125,0.010519551686541364,28.999596501919076,true,false
spaced,30,0.7,436,0.010279959730121828,0.0183593584330506,0.008744164443187027,28.999786723572235,true,true
spaced,30,0.7,437,0.009970886546086901,0.01743055173221398,0.009992841073457891,28.999889082931944,true,false
spaced,30,0.7,438,0.010004553478413955,0.0017633754751270848,0.008224797923594516,28.99976442249277,true,false
spaced,30,0.7,439,0.010112673825975823,0.00788145547564842,0.008939639016929176,28.999651931881353,true,false
spaced,30,0.7,440,0.00990377401962667,0.022344360189199518,0.007202786002440288,28.99949299367371,true,true
spaced,30,0.7,441,0.009868852368716792,0.0007423750079292873,0.008691902948513654,28.999689355099555,true,false
spaced,30,0.7,442,0.009825329161789237,0.007338606898199492,0.008042284685794161,28.99970882375831,true,false
spaced,30,0.7,443,0.009975599197913769,0.013452936067243293,0.007028831885133234,28.999706550584012,true,false
spaced,30,0.7,444,0.01040359118424276,0.006182920892999783,0.008337572438827772,28.999749863639043,true,false
spaced,30,0.7,445,0.010629902391772852,0.0006689183004778804,0.006444650255434874,28.999653048535535,true,false
spaced,30,0.7,446,0.010620525542526649,-0.0014113113958334124,0.009331289069741839,28.999752214310853,true,false
spaced,30,0.7,447,0.01048407139080408,0.011365946619802341,0.009028313933567123,28.999843758034825,true,false
spaced,30,0.7,448,0.009897809861989524,0.011188109256955552,0.005676435330988238,28.99971269725922,true,false
spaced,30,0.7,449,0.01022293631756331,0.008063717254467978,0.007019263524650844,28.999508751738812,true,false
spaced,30,0.7,450,0.010037248377527492,0.010087792273263525,0.0072079898971009896,28.999870050945624,true,false
spaced,30,0.7,451,0.01013165362969834,0.014837177889439526,0.0075112333400463045,28.99983405556442,true,false
spaced,30,0.7,452,0.009766346705926679,-0.006337487844167254,0.008851329380827732,28.99908038314899,true,false
spaced,30,0.7,453,0.009592187391118131,-0.004225940889442306,0.008197428492923353,28.999803707989948,true,false
spaced,30,0.7,454,0.01020313063466198,0.010966593453624508,0.008428343958799963,28.999270791882996,true,false
spaced,30,0.7,455,0.009952924971661692,0.016440332202015243,0.007349267234340539,28.999819627576766,true,true
spaced,30,0.7,456,0.00972707604783464,-0.006459492562551545,0.008237890792911907,28.999411622483017,true,false
spaced,30,0.7,457,0.00975643666289094,0.006546759305367396,0.008115145442167107,28.999681021760594,true,false
spaced,30,0.7,458,0.010159984260716353,0.02995351451565119,0.008360063999093743,28.999689950379047,false,true
spaced,30,0.7,459,0.009944634397804264,0.013269346141128376,0.006409143869181797,28.999102978780147,true,true
spaced,30,0.7,460,0.010254503013608514,-0.006316385414487784,0.009224017455274937,28.999876580083235,true,false
spaced,30,0.7,461,0.009959200637687161,0.005392340646002627,0.007969391025478462,28.999712209517043,true,false
spaced,30,0.7,462,0.009242782016821365,0.021384159746578892,0.007961077712998437,28.999716480597613,true,true
spaced,30,0.7,463,0.010115559443131106,0.009735702172833618,0.008501767496445876,28.99952509769186,true,false
spaced,30,0.7,464,0.009415100375764249,0.013389606128150171,0.008341849066861522,28.999229910044313,true,false
spaced,30,0.7,465,0.010135790044052132,0.006558365418615345,0.009398586532255197,28.99916105667591,true,false
spaced,30,0.7,466,0.010028218990591182,0.007941701409719868,0.009539365628315926,28.99905469983478,true,false
spaced,30,0.7,467,0.009561589809370543,0.00923504888285263,0.007719996199291975,28.999683497422367,true,false
spaced,30,0.7,468,0.01017301344341078,0.004594725649174265,0.00947886370809334,28.999751617310192,true,false
spaced,30,0.7,469,0.010015404411240365,0.014697230481634762,0.007628892471251917,28.999709146640676,true,false
spaced,30,0.7,470,0.009408443572617678,0.011421761390626117,0.008789301330173948,28.99967687461457,true,false
spaced,30,0.7,471,0.010299238333700026,0.00239131846327498,0.011227831269818881,28.9996042943716,true,false
spaced,30,0.7,472,0.010301674771993232,0.013828863526240905,0.008340165758914761,28.99927212798783,true,false
spaced,30,0.7,473,0.009773515579486754,-0.010630890810210082,0.008623131248572436,28.999136174963013,false,false
spaced,30,0.7,474,0.009449968851957997,0.01567611706494063,0.008394283984097929,28.9994767587926,true,false
spaced,30,0.7,475,0.009595184537319784,0.025289096616021616,0.009033671346653317,28.99980924929389,true,true
spaced,30,0.7,476,0.009372481245524691,0.01207009144851406,0.007046020055951366,28.999576532915295,true,false
spaced,30,0.7,477,0.009741339302895615,0.012828448705454201,0.008462806203440264,28.99988467944198,true,false
spaced,30,0.7,478,0.009764217517264485,0.015023177710176482,0.006874316418476249,28.998904544790125,true,true
spaced,30,0.7,479,0.010555143754292408,0.00322972011473799,0.010023037995384027,28.99919370049675,true,false
spaced,30,0.7,480,0.010221402857720541,0.018795457130725,0.008124036273258176,28.999461539600414,true,true
spaced,30,0.7,481,0.010061313219522,0.003760884306416771,0.008043900144327798,28.998939214114245,true,false
spaced,30,0.7,482,0.01003265987382914,0.015281642603644665,0.009443386135421238,28.99987343206313,true,false
spaced,30,0.7,483,0.009772089351948144,-0.013439656772371222,0.008978848829598105,28.999521244879702,false,false
spaced,30,0.7,484,0.010061090270660019,0.017386257311364835,0.006789233611325213,28.998569508356113,true,true
spaced,30,0.7,485,0.009872810499038617,0.004321528781330541,0.006404401480427046,28.999749940877585,true,false
spaced,30,0.7,486,0.009854494542740497,0.004034292121027727,0.0069544886159023395,28.999492491628033,true,false
spaced,30,0.7,487,0.00993213219006191,-0.006230289343486616,0.006597999211360832,28.99951681986346,false,false
spaced,30,0.7,488,0.010056571121150115,-0.006789949446599358,0.00922825392722361,28.999656843704607,true,false
spaced,30,0.7,489,0.010243055680673898,0.003586167292002096,0.0065983579321001115,28.999737532128847,true,false
spaced,30,0.7,490,0.009987370579612508,0.02236156979863721,0.007948786718321485,28.999457318821182,true,true
spaced,30,0.7,491,0.01003730538027729,-0.01520264449682367,0.0064204609102531274,28.99915314203096,false,false
spaced,30,0.7,492,0.009928594947065987,0.005834519207387244,0.006459189880069416,28.999230113523726,true,false
spaced,30,0.7,493,0.009510736707382842,0.003447191518993393,0.006476697007748827,28.999451374460858,true,false
spaced,30,0.7,494,0.009400274152283413,0.016375220097465386,0.006941588323011208,28.99940081929789,true,true
spaced,30,0.7,495,0.010591588675419107,0.0013692698062516156,0.006733698269420397,28.999815155187857,true,false
spaced,30,0.7,496,0.009842229938730067,0.00763974191698282,0.00708293480248011,28.999124544097896,true,false
spaced,30,0.7,497,0.009813424389792443,1.562769493053918e-5,0.006923814534032948,28.99933617538958,true,false
spaced,30,0.7,498,0.009755401646454376,0.007010357828451777,0.006753501778785197,28.999397639889075,true,false
spaced,30,0.7,499,0.009700828315463513,0.008858592058763591,0.00939543127288024,28.999851868849767,true,false
spaced,30,0.7,500,0.00950135101195266,0.007410172637193098,0.008036797072404893,28.99946286659256,true,false
spaced,30,0.7,501,0.010147074765026642,0.0036333259027513283,0.009010257466053575,28.999777364686896,true,false
spaced,30,0.7,502,0.00956281642689765,0.01575071052102285,0.0076415610139333985,28.999830758489708,true,true
spaced,30,0.7,503,0.009928965079724376,0.0074177070122808785,0.010523375380023302,28.999548628477648,true,false
spaced,30,0.7,504,0.009733605942383764,-0.005939018321038395,0.008331804569450192,28.99980355732255,true,false
spaced,30,0.7,505,0.009977554707703371,0.01161671253948872,0.01061912857364247,28.999537150274428,true,false
spaced,30,0.7,506,0.010336739958603385,0.012460736101022295,0.008493402402591785,28.99963846394605,true,false
spaced,30,0.7,507,0.010041596139498826,0.016021943845011977,0.009254991399938866,28.999793366322937,true,false
spaced,30,0.7,508,0.009559579939308761,0.002649117107429928,0.0067196657623170425,28.999026976716817,true,false
spaced,30,0.7,509,0.01015995068337723,0.013918263676734651,0.008391074356872155,28.99993115252349,true,false
spaced,30,0.7,510,0.010177342387960142,0.01836217120085313,0.0065913963615684005,28.99905789111623,true,true
spaced,30,0.7,511,0.010160017142626852,0.012459028084401564,0.008009887897874718,28.99910371949329,true,false
spaced,30,0.7,512,0.010255915659243801,0.006394517686806265,0.007877453281182858,28.999040802147732,true,false
spaced,30,0.7,513,0.010126486855875807,0.013886374318477522,0.00708018415338874,28.9992173682317,true,false
spaced,30,0.7,514,0.010460917353754377,0.008690373028776554,0.006101173010748844,28.999370068268618,true,false
spaced,30,0.7,515,0.010497134100495752,0.01429032467796101,0.007100226545097891,28.99956764862216,true,false
spaced,30,0.7,516,0.009967549612961785,0.011124924491098063,0.009201934389419675,28.999773974636582,true,false
spaced,30,0.7,517,0.009766844456584902,0.007352120132725032,0.008413435078079703,28.999660079578117,true,false
spaced,30,0.7,518,0.009722290706782344,0.008500110601924077,0.006015183512923866,28.99963411458795,true,false
spaced,30,0.7,519,0.009728343928129081,0.010416269279326065,0.006821696906792287,28.99943043143448,true,false
spaced,30,0.7,520,0.010328560055765837,0.019147171390221148,0.008136859737346807,28.999524250097977,true,true
spaced,30,0.7,521,0.009932042924595165,0.010611726502867496,0.009263832964379331,28.999462848675208,true,false
spaced,30,0.7,522,0.009478519266392801,0.01197909585012349,0.006912015127368486,28.999309579851452,true,false
spaced,30,0.7,523,0.009474744698468485,0.005746460850662714,0.011401096742951625,28.999651435648786,true,false
spaced,30,0.7,524,0.010142316369597344,0.007904641694403337,0.008898576980447687,28.99949492186086,true,false
spaced,30,0.7,525,0.010203036094068208,0.0010754933115652437,0.007293013113512336,28.99942231612548,true,false
spaced,30,0.7,526,0.010326081376510407,-0.002411251203117458,0.00768079635167579,28.99884225862587,true,false
spaced,30,0.7,527,0.009867465116351028,0.005234816981196003,0.007330930638474422,28.99870968606399,true,false
spaced,30,0.7,528,0.009885184559132025,0.018067920081695405,0.006361397374763619,28.99921471429073,true,true
spaced,30,0.7,529,0.010000886857594125,-0.0016918022361093413,0.0088932220450929,28.999829975079297,true,false
spaced,30,0.7,530,0.010362543694043103,0.011139445428967934,0.009195910407384657,28.99972952711401,true,false
spaced,30,0.7,531,0.010515840767999404,0.01387987304195806,0.008456024035876388,28.999826202307247,true,false
spaced,30,0.7,532,0.010199886823520665,0.00711423949030808,0.007795283832202874,28.999215223682853,true,false
spaced,30,0.7,533,0.010039878353334449,0.020764005695094852,0.007646676529207342,28.999695562506353,true,true
spaced,30,0.7,534,0.009368218323684374,0.012502875299777762,0.009191400999472672,28.999190914180286,true,false
spaced,30,0.7,535,0.009931635839554464,0.016214588176486064,0.007310904359766667,28.999681201138966,true,true
spaced,30,0.7,536,0.009982700624147868,-0.0015615325214601381,0.00797090364338862,28.99911633199786,true,false
spaced,30,0.7,537,0.009742085359059294,0.004820325015284286,0.0058958721490581685,28.999729909427668,true,false
spaced,30,0.7,538,0.009840813980011923,0.01768556451805288,0.009907417573640187,28.99936885274602,true,false
spaced,30,0.7,539,0.01044917031444004,0.00018526734299842933,0.009798572190464023,28.999779453401146,true,false
spaced,30,0.7,540,0.00990106285518727,0.007384331262585683,0.00721727029551028,28.999393868835668,true,false
spaced,30,0.7,541,0.010241439744094166,0.027384990647241612,0.00958411911438737,28.999141172014788,true,true
