architecture,adaptivity,replication,prediction,outcome_rate,plan_actual_corr,action_state_corr,estimator,truth,estimate,se,df,covered,sign_error,converged
spaced,0.7,471,-0.19459768522214352,0.09766666666666667,0.8369686670445328,0.7582301730320006,recorded_belief,0.22613918595646532,0.2861296487923623,0.08953000891478645,27.174400218470712,true,false,true
spaced,0.7,471,-0.19459768522214352,0.09766666666666667,0.8369686670445328,0.7582301730320006,policy_log,0.22613918595646532,0.25258833371957823,0.10524922505556225,27.544150553896262,true,false,true
spaced,0.7,471,-0.19459768522214352,0.09766666666666667,0.8369686670445328,0.7582301730320006,oracle_state,0.22613918595646532,0.27464284743041817,0.07580191822772578,26.96726300380948,true,false,true
spaced,0.7,472,-0.1922783694831584,0.1045,0.8373848216882146,0.7567836076402017,marginal,0.22598753349991227,-0.16637791518239067,0.041585001971069485,27.95389172057992,false,true,true
spaced,0.7,472,-0.1922783694831584,0.1045,0.8373848216882146,0.7567836076402017,recorded_belief,0.22598753349991227,0.29164047336720267,0.06948774213487749,28.24830424545199,true,false,true
spaced,0.7,472,-0.1922783694831584,0.1045,0.8373848216882146,0.7567836076402017,policy_log,0.22598753349991227,0.3194797977935714,0.07382947689590519,28.469968926605905,true,false,true
spaced,0.7,472,-0.1922783694831584,0.1045,0.8373848216882146,0.7567836076402017,oracle_state,0.22598753349991227,0.26863721896394016,0.06215977916208106,28.303827931437233,true,false,true
spaced,0.7,473,-0.16819312585979823,0.09966666666666667,0.8203107828578946,0.7380522210918341,marginal,0.21734798905640543,-0.23024161659378056,0.03688876871284453,26.24228592852991,false,true,true
spaced,0.7,473,-0.16819312585979823,0.09966666666666667,0.8203107828578946,0.7380522210918341,recorded_belief,0.21734798905640543,0.16034984525762258,0.06350858371899468,27.9749709218091,true,false,true
spaced,0.7,473,-0.16819312585979823,0.09966666666666667,0.8203107828578946,0.7380522210918341,policy_log,0.21734798905640543,0.15113963672217248,0.06759910582358493,28.09320349532806,true,false,true
spaced,0.7,473,-0.16819312585979823,0.09966666666666667,0.8203107828578946,0.7380522210918341,oracle_state,0.21734798905640543,0.1950691156782337,0.06502446496657384,27.784136000671214,true,false,true
spaced,0.7,474,-0.17824504382438844,0.0925,0.8274067053955502,0.7450739552075951,marginal,0.22120950762881497,-0.24471855843349016,0.04194975772390585,26.82173180659152,false,true,true
spaced,0.7,474,-0.17824504382438844,0.0925,0.8274067053955502,0.7450739552075951,recorded_belief,0.22120950762881497,0.17201775111231618,0.06706192383446567,27.580425089413733,true,false,true
spaced,0.7,474,-0.17824504382438844,0.0925,0.8274067053955502,0.7450739552075951,policy_log,0.22120950762881497,0.1774711404505281,0.06960582971631783,27.932550847938103,true,false,true
spaced,0.7,474,-0.17824504382438844,0.0925,0.8274067053955502,0.7450739552075951,oracle_state,0.22120950762881497,0.1525009390414554,0.059510973634902674,27.462721223887428,true,false,true
spaced,0.7,475,-0.1815687187935282,0.0975,0.8290295075295135,0.7455101583048745,marginal,0.2257561407882892,-0.15793392047135463,0.048712920429684885,26.596577052625605,false,true,true
spaced,0.7,475,-0.1815687187935282,0.0975,0.8290295075295135,0.7455101583048745,recorded_belief,0.2257561407882892,0.17080474518137767,0.07574391939069952,28.427671373681928,true,false,true
spaced,0.7,475,-0.1815687187935282,0.0975,0.8290295075295135,0.7455101583048745,policy_log,0.2257561407882892,0.2145957800155343,0.07983824995451301,28.425657201763777,true,false,true
spaced,0.7,475,-0.1815687187935282,0.0975,0.8290295075295135,0.7455101583048745,oracle_state,0.2257561407882892,0.14903905875777734,0.06984584855473899,28.189799111049176,true,false,true
spaced,0.7,476,-0.18977847638441445,0.09766666666666667,0.8356409174518702,0.754361847528561,marginal,0.22850444191530198,-0.1079439896607259,0.045967603764055474,27.256349933435985,false,true,true
spaced,0.7,476,-0.18977847638441445,0.09766666666666667,0.8356409174518702,0.754361847528561,recorded_belief,0.22850444191530198,0.2900977267205815,0.08694180647823252,28.162254149694462,true,false,true
spaced,0.7,476,-0.18977847638441445,0.09766666666666667,0.8356409174518702,0.754361847528561,policy_log,0.22850444191530198,0.29329514034802556,0.09551551205770864,28.376726169695452,true,false,true
spaced,0.7,476,-0.18977847638441445,0.09766666666666667,0.8356409174518702,0.754361847528561,oracle_state,0.22850444191530198,0.3411315475935597,0.09260244548517557,27.7265921282745,true,false,true
spaced,0.7,477,-0.1862740433122845,0.09483333333333334,0.8344755226038557,0.7527460791959396,marginal,0.22612421407580774,-0.22949978031241813,0.03939040724665856,26.436139002028874,false,true,true
spaced,0.7,477,-0.1862740433122845,0.09483333333333334,0.8344755226038557,0.7527460791959396,recorded_belief,0.22612421407580774,0.2844586810654946,0.07169635679123247,28.223291015393055,true,false,true
spaced,0.7,477,-0.1862740433122845,0.09483333333333334,0.8344755226038557,0.7527460791959396,policy_log,0.22612421407580774,0.277502175034525,0.07279365777300685,28.325463866033715,true,false,true
spaced,0.7,477,-0.1862740433122845,0.09483333333333334,0.8344755226038557,0.7527460791959396,oracle_state,0.22612421407580774,0.23448738321594934,0.061694658827062696,27.954321231962737,true,false,true
spaced,0.7,478,-0.15575273921353916,0.10033333333333333,0.8109294050197227,0.7258380590060373,marginal,0.21501332171256946,-0.07861291905418134,0.042873573231157584,26.706372217664768,false,true,true
spaced,0.7,478,-0.15575273921353916,0.10033333333333333,0.8109294050197227,0.7258380590060373,recorded_belief,0.21501332171256946,0.29032383373552945,0.05503667288442958,28.270194357696326,true,false,true
spaced,0.7,478,-0.15575273921353916,0.10033333333333333,0.8109294050197227,0.7258380590060373,policy_log,0.21501332171256946,0.26218064943800434,0.06461676618085638,28.46912537133232,true,false,true
spaced,0.7,478,-0.15575273921353916,0.10033333333333333,0.8109294050197227,0.7258380590060373,oracle_state,0.21501332171256946,0.3006370913353633,0.06225527272076219,28.17828056522542,true,false,true
spaced,0.7,479,-0.23745400558792648,0.095,0.8600244143435466,0.7813293754175824,marginal,0.24545162053463385,-0.2401287221706231,0.04404684918596213,20.14500029420078,false,true,true
spaced,0.7,479,-0.23745400558792648,0.095,0.8600244143435466,0.7813293754175824,recorded_belief,0.24545162053463385,0.2584203551707388,0.0758925556445849,27.44064698099014,true,false,true
spaced,0.7,479,-0.23745400558792648,0.095,0.8600244143435466,0.7813293754175824,policy_log,0.24545162053463385,0.25297904193696796,0.08221964623121975,27.667776535110455,true,false,true
spaced,0.7,479,-0.23745400558792648,0.095,0.8600244143435466,0.7813293754175824,oracle_state,0.24545162053463385,0.22518839684482056,0.06486593788836842,27.093362273592508,true,false,true
spaced,0.7,480,-0.17260466300772456,0.0925,0.8251533561522534,0.738095272967726,marginal,0.22289591424596863,-0.15918625847616133,0.04814140157438314,27.195558715654073,false,true,true
spaced,0.7,480,-0.17260466300772456,0.0925,0.8251533561522534,0.738095272967726,recorded_belief,0.22289591424596863,0.2027972076597739,0.05902972410678663,28.437627015614595,true,false,true
spaced,0.7,480,-0.17260466300772456,0.0925,0.8251533561522534,0.738095272967726,policy_log,0.22289591424596863,0.19110515965959166,0.0730383408059021,28.428997964887763,true,false,true
spaced,0.7,480,-0.17260466300772456,0.0925,0.8251533561522534,0.738095272967726,oracle_state,0.22289591424596863,0.25057840183890384,0.05400074111623985,28.22567594970782,true,false,true
spaced,0.7,481,-0.18278142482579923,0.10333333333333333,0.8251477030788444,0.7480172886500525,marginal,0.22022229114683514,-0.1275736304837144,0.04305545538489495,26.52547473123074,false,true,true
spaced,0.7,481,-0.18278142482579923,0.10333333333333333,0.8251477030788444,0.7480172886500525,recorded_belief,0.22022229114683514,0.26627645712615694,0.06563608818484958,28.37712018826382,true,false,true
spaced,0.7,481,-0.18278142482579923,0.10333333333333333,0.8251477030788444,0.7480172886500525,policy_log,0.22022229114683514,0.2639243632550656,0.07492960473067647,28.404258705365052,true,false,true
spaced,0.7,481,-0.18278142482579923,0.10333333333333333,0.8251477030788444,0.7480172886500525,oracle_state,0.22022229114683514,0.2754096486173805,0.05619168940073322,28.289084176980168,true,false,true
spaced,0.7,482,-0.19621693083005742,0.10733333333333334,0.8349039875916991,0.7554169182179487,marginal,0.2265240732038672,-0.23324667695425974,0.047033947548712735,26.4210243440823,false,true,true
spaced,0.7,482,-0.19621693083005742,0.10733333333333334,0.8349039875916991,0.7554169182179487,recorded_belief,0.2265240732038672,0.0776671025494708,0.06740202757503339,28.31816759280499,false,false,true
spaced,0.7,482,-0.19621693083005742,0.10733333333333334,0.8349039875916991,0.7554169182179487,policy_log,0.2265240732038672,0.1061848917598479,0.06802258504147497,28.292826361023074,true,false,true
spaced,0.7,482,-0.19621693083005742,0.10733333333333334,0.8349039875916991,0.7554169182179487,oracle_state,0.2265240732038672,0.14648776202645067,0.06096710491905462,28.033679727811233,true,false,true
spaced,0.7,483,-0.16519234810056593,0.09166666666666666,0.8178204024341001,0.7272086876208306,marginal,0.2175851827052684,-0.16970440274662346,0.05518177613502745,24.056880948466645,false,true,true
spaced,0.7,483,-0.16519234810056593,0.09166666666666666,0.8178204024341001,0.7272086876208306,recorded_belief,0.2175851827052684,0.3091502190085647,0.06926027397260241,27.965630835413215,true,false,true
spaced,0.7,483,-0.16519234810056593,0.09166666666666666,0.8178204024341001,0.7272086876208306,policy_log,0.2175851827052684,0.29361608120781646,0.07936220076971079,28.244951919732095,true,false,true
spaced,0.7,483,-0.16519234810056593,0.09166666666666666,0.8178204024341001,0.7272086876208306,oracle_state,0.2175851827052684,0.3012518324263447,0.07414510600991848,27.677677554655475,true,false,true
spaced,0.7,484,-0.19091528761622656,0.1055,0.834745964325056,0.7529091030171937,marginal,0.22548444049391905,-0.23289721376810574,0.0403603150374051,25.71599562278706,false,true,true
spaced,0.7,484,-0.19091528761622656,0.1055,0.834745964325056,0.7529091030171937,recorded_belief,0.22548444049391905,0.2159953667792933,0.07202214307972955,28.0150138842946,true,false,true
spaced,0.7,484,-0.19091528761622656,0.1055,0.834745964325056,0.7529091030171937,policy_log,0.22548444049391905,0.2476616483218237,0.07677419022076724,28.167709850799234,true,false,true
spaced,0.7,484,-0.19091528761622656,0.1055,0.834745964325056,0.7529091030171937,oracle_state,0.22548444049391905,0.19451515348844864,0.06281049556525133,27.840262606435623,true,false,true
spaced,0.7,485,-0.14140953951811214,0.10416666666666667,0.80619511174293,0.7166588245796922,marginal,0.2122590119539809,-0.13020407482680865,0.04698096914491068,27.610671279626807,false,true,true
spaced,0.7,485,-0.14140953951811214,0.10416666666666667,0.80619511174293,0.7166588245796922,recorded_belief,0.2122590119539809,0.21567261615115738,0.07323739034787172,28.491182525352666,true,false,true
spaced,0.7,485,-0.14140953951811214,0.10416666666666667,0.80619511174293,0.7166588245796922,policy_log,0.2122590119539809,0.244733959220592,0.07796681491562318,28.658875660911256,true,false,true
spaced,0.7,485,-0.14140953951811214,0.10416666666666667,0.80619511174293,0.7166588245796922,oracle_state,0.2122590119539809,0.2577581169061288,0.06652846915539616,28.321467154121084,true,false,true
