architecture,adaptivity,replication,prediction,outcome_rate,plan_actual_corr,action_state_corr,estimator,truth,estimate,se,df,covered,sign_error,converged
tutor,0.0,20,0.2762180658639622,0.2590277777777778,0.3764066561490868,0.005585141029827869,reconstructed_history,0.2816519500543612,0.33839286781513056,0.055870947751954766,24.741519254384116,true,false,true
tutor,0.0,20,0.2762180658639622,0.2590277777777778,0.3764066561490868,0.005585141029827869,policy_log,0.2816519500543612,0.2873586290882136,0.061652655986217886,24.2202963281271,true,false,true
tutor,0.0,20,0.2762180658639622,0.2590277777777778,0.3764066561490868,0.005585141029827869,oracle_state,0.2816519500543612,0.33671627620644945,0.05685815336227952,24.64514924251381,true,false,true
tutor,0.0,21,0.2812755770006191,0.3645833333333333,0.3755866613881788,-0.0014902809832573725,marginal,0.27972207739779625,0.1397452233616949,0.058886312736651514,27.211118017449046,false,false,true
tutor,0.0,21,0.2812755770006191,0.3645833333333333,0.3755866613881788,-0.0014902809832573725,recorded_belief,0.27972207739779625,0.1767445018027836,0.06875821632227244,25.24660522132682,true,false,true
tutor,0.0,21,0.2812755770006191,0.3645833333333333,0.3755866613881788,-0.0014902809832573725,reconstructed_history,0.27972207739779625,0.16531304960073723,0.07102906086290814,25.11395213129981,true,false,true
tutor,0.0,21,0.2812755770006191,0.3645833333333333,0.3755866613881788,-0.0014902809832573725,policy_log,0.27972207739779625,0.1817687853578522,0.07169418401705274,25.18690574476769,true,false,true
tutor,0.0,21,0.2812755770006191,0.3645833333333333,0.3755866613881788,-0.0014902809832573725,oracle_state,0.27972207739779625,0.17552243221146951,0.07078067911468874,24.975326241969523,true,false,true
tutor,0.0,22,0.30707044949486395,0.3416666666666667,0.3672678515735714,-0.032290843587516986,marginal,0.2763635178921015,0.22314851075608,0.0511221646911635,27.504088916122555,true,false,true
tutor,0.0,22,0.30707044949486395,0.3416666666666667,0.3672678515735714,-0.032290843587516986,recorded_belief,0.2763635178921015,0.23168687870295057,0.05033516273010559,26.02580661522302,true,false,true
tutor,0.0,22,0.30707044949486395,0.3416666666666667,0.3672678515735714,-0.032290843587516986,reconstructed_history,0.2763635178921015,0.22863917223390734,0.05245630092012156,25.98841347207996,true,false,true
tutor,0.0,22,0.30707044949486395,0.3416666666666667,0.3672678515735714,-0.032290843587516986,policy_log,0.2763635178921015,0.22824525380115154,0.05625337897338417,26.110426345468216,true,false,true
tutor,0.0,22,0.30707044949486395,0.3416666666666667,0.3672678515735714,-0.032290843587516986,oracle_state,0.2763635178921015,0.23437421567225747,0.05210064016428524,25.93610904232924,true,false,true
tutor,0.0,23,0.2842068374644366,0.24305555555555555,0.35752113033123795,0.0028832545948814904,marginal,0.2866682941346937,0.2543426391987489,0.08176606673218458,27.903735564810138,true,false,true
tutor,0.0,23,0.2842068374644366,0.24305555555555555,0.35752113033123795,0.0028832545948814904,recorded_belief,0.2866682941346937,0.2773756144272336,0.08860746104748876,25.931874626947053,true,false,true
tutor,0.0,23,0.2842068374644366,0.24305555555555555,0.35752113033123795,0.0028832545948814904,reconstructed_history,0.2866682941346937,0.2825438135542642,0.08837522196425836,25.839860781717626,true,false,true
tutor,0.0,23,0.2842068374644366,0.24305555555555555,0.35752113033123795,0.0028832545948814904,policy_log,0.2866682941346937,0.3112585801626077,0.09232028214069529,25.747623337433577,true,false,true
tutor,0.0,23,0.2842068374644366,0.24305555555555555,0.35752113033123795,0.0028832545948814904,oracle_state,0.2866682941346937,0.28210320980958165,0.08912171147620501,25.799417702957875,true,false,true
tutor,0.0,24,0.2733914739045298,0.2986111111111111,0.3621687537020948,0.009685556835608776,marginal,0.28153525265338086,0.282136764578068,0.07576686959781473,27.21575565424946,true,false,true
tutor,0.0,24,0.2733914739045298,0.2986111111111111,0.3621687537020948,0.009685556835608776,recorded_belief,0.28153525265338086,0.31763102265595156,0.08771296277134649,26.377681900119747,true,false,true
tutor,0.0,24,0.2733914739045298,0.2986111111111111,0.3621687537020948,0.009685556835608776,reconstructed_history,0.28153525265338086,0.32026650454432765,0.08696008197675911,26.376717920133128,true,false,true
tutor,0.0,24,0.2733914739045298,0.2986111111111111,0.3621687537020948,0.009685556835608776,policy_log,0.28153525265338086,0.2960174559915804,0.09268612824906589,26.334250619287577,true,false,true
tutor,0.0,24,0.2733914739045298,0.2986111111111111,0.3621687537020948,0.009685556835608776,oracle_state,0.28153525265338086,0.32587144040947197,0.08840224866090722,26.214231887163805,true,false,true
tutor,0.0,25,0.2942182806685817,0.29444444444444445,0.3610609703551461,-0.011967201308441472,marginal,0.280232660374593,0.19635340246447033,0.05351332397483388,27.737221342540387,true,false,true
tutor,0.0,25,0.2942182806685817,0.29444444444444445,0.3610609703551461,-0.011967201308441472,recorded_belief,0.280232660374593,0.22554738027411936,0.06960556388719699,24.479227000402627,true,false,true
tutor,0.0,25,0.2942182806685817,0.29444444444444445,0.3610609703551461,-0.011967201308441472,reconstructed_history,0.280232660374593,0.22985222743781772,0.0666201367239025,24.586640635616234,true,false,true
tutor,0.0,25,0.2942182806685817,0.29444444444444445,0.3610609703551461,-0.011967201308441472,policy_log,0.280232660374593,0.24623574242270674,0.07725461559004708,24.14993325429219,true,false,true
tutor,0.0,25,0.2942182806685817,0.29444444444444445,0.3610609703551461,-0.011967201308441472,oracle_state,0.280232660374593,0.22142200231673992,0.0681490524529421,24.414020185844358,true,false,true
tutor,0.0,26,0.25528872714039463,0.2798611111111111,0.32406043781636534,0.015149414806655692,marginal,0.2711301851349813,0.1469764210189776,0.06581118553169339,27.958480025610974,true,false,true
tutor,0.0,26,0.25528872714039463,0.2798611111111111,0.32406043781636534,0.015149414806655692,recorded_belief,0.2711301851349813,0.16980008587206702,0.07014780863147337,26.537622552367946,true,false,true
tutor,0.0,26,0.25528872714039463,0.2798611111111111,0.32406043781636534,0.015149414806655692,reconstructed_history,0.2711301851349813,0.17609584367291198,0.07060243298862647,26.59889677829572,true,false,true
tutor,0.0,26,0.25528872714039463,0.2798611111111111,0.32406043781636534,0.015149414806655692,policy_log,0.2711301851349813,0.19144468741584364,0.07312069698893615,26.408212492639354,true,false,true
