study,replication,n_participants,n_items,n_stages,adaptivity,state_reliability,context_strength,true_delay_coefficient_per_sd,failure_rate,planned_actual_spearman,true_randomized_risk_difference,estimator,estimate,standard_error,ci_low,ci_high,converged,truth,bias,squared_error,covered,sign_error
unlogged_context,2,12,100,2,0.75,0.8,0.0,0.2224664773946915,0.10208333333333333,0.7978736072697235,,schedule_conditioned,0.10119587242246046,0.1709130569800823,-0.23379371925850084,0.4361854641034218,True,0.2224664773946915,-0.12127060497223104,0.014706559630330907,True,False
unlogged_context,2,12,100,2,0.75,0.8,0.0,0.2224664773946915,0.10208333333333333,0.7978736072697235,,oracle,0.14284590559784416,0.15279443487163608,-0.15663118675056253,0.44232299794625085,True,0.2224664773946915,-0.07962057179684734,0.006339435453256922,True,False
unlogged_context,3,12,100,2,0.75,0.8,0.0,0.22902207274461514,0.095,0.832097932655891,,naive,-0.2884153392517029,0.047783824982578896,-0.3820716362175575,-0.19475904228584823,True,0.22902207274461514,-0.517437411996318,0.26774147533344733,False,True
unlogged_context,3,12,100,2,0.75,0.8,0.0,0.22902207274461514,0.095,0.832097932655891,,history,-0.06748332413268575,0.10713871542296106,-0.27747520636168943,0.14250855809631796,True,0.22902207274461514,-0.2965053968773009,0.0879154503773657,False,True
unlogged_context,3,12,100,2,0.75,0.8,0.0,0.22902207274461514,0.095,0.832097932655891,,schedule_conditioned,0.007740688950920126,0.1272799228067396,-0.24172795975028952,0.2572093376521298,True,0.22902207274461514,-0.22128138379369502,0.048965450813652556,True,False
unlogged_context,3,12,100,2,0.75,0.8,0.0,0.22902207274461514,0.095,0.832097932655891,,oracle,0.025124174897545384,0.11223511726080118,-0.19485665493362492,0.24510500472871571,True,0.22902207274461514,-0.20389789784706974,0.04157435274645409,True,False
unlogged_context,4,12,100,2,0.75,0.8,0.0,0.2218466173350673,0.1075,0.8004021181253677,,naive,-0.1635637525047644,0.056207201369637534,-0.27372986718925396,-0.05339763782027483,True,0.2218466173350673,-0.3854103698398317,0.14854115318007582,False,True
unlogged_context,4,12,100,2,0.75,0.8,0.0,0.2218466173350673,0.1075,0.8004021181253677,,history,0.02979192741561602,0.07684991154393382,-0.12083389921049427,0.1804177540417263,True,0.2218466173350673,-0.1920546899194513,0.036885003920056586,False,False
unlogged_context,4,12,100,2,0.75,0.8,0.0,0.2218466173350673,0.1075,0.8004021181253677,,schedule_conditioned,0.16580879075671728,0.14790029603520652,-0.12407578947228748,0.45569337098572205,True,0.2218466173350673,-0.05603782657835002,0.0031402380076252317,True,False
unlogged_context,4,12,100,2,0.75,0.8,0.0,0.2218466173350673,0.1075,0.8004021181253677,,oracle,0.14712579204942258,0.13382235380462132,-0.11516602140763518,0.4094176055064803,True,0.2218466173350673,-0.07472082528564472,0.005583201731367843,True,False
unlogged_context,5,12,100,2,0.75,0.8,0.0,0.2388963920795742,0.11166666666666666,0.8349745642316951,,naive,-0.08364296708854882,0.05585461887607247,-0.19311802008565088,0.025832085908553223,True,0.2388963920795742,-0.32253935916812304,0.10403163821258347,False,True
unlogged_context,5,12,100,2,0.75,0.8,0.0,0.2388963920795742,0.11166666666666666,0.8349745642316951,,history,0.1702647865683897,0.10473158301704917,-0.035009116145026664,0.37553868928180606,True,0.2388963920795742,-0.0686316055111845,0.00471029727504285,True,False
unlogged_context,5,12,100,2,0.75,0.8,0.0,0.2388963920795742,0.11166666666666666,0.8349745642316951,,schedule_conditioned,0.3690379048893036,0.13192732733003207,0.11046034332244076,0.6276154664561664,True,0.2388963920795742,0.1301415128097294,0.016936813356404963,True,False
unlogged_context,5,12,100,2,0.75,0.8,0.0,0.2388963920795742,0.11166666666666666,0.8349745642316951,,oracle,0.32947720473098785,0.13349160619673564,0.06783365658538598,0.5911207528765897,True,0.2388963920795742,0.09058081265141366,0.0082048836205905,True,False
unlogged_context,6,12,100,2,0.75,0.8,0.0,0.2208409006168994,0.09125,0.8072566826834517,,naive,-0.16293362785242724,0.0748506638950417,-0.309640929086709,-0.016226326618145492,True,0.2208409006168994,-0.38377452846932664,0.147282888701854,False,True
unlogged_context,6,12,100,2,0.75,0.8,0.0,0.2208409006168994,0.09125,0.8072566826834517,,history,0.030153717559711586,0.10503865403794302,-0.17572204435465674,0.2360294794740799,True,0.2208409006168994,-0.19068718305718782,0.03636160178228546,True,False
unlogged_context,6,12,100,2,0.75,0.8,0.0,0.2208409006168994,0.09125,0.8072566826834517,,schedule_conditioned,0.17471721471231855,0.16641300028631373,-0.15145226584885635,0.5008866952734934,True,0.2208409006168994,-0.04612368590458085,0.0021273944014244305,True,False
unlogged_context,6,12,100,2,0.75,0.8,0.0,0.2208409006168994,0.09125,0.8072566826834517,,oracle,0.1323694893332736,0.1331046459572526,-0.1285156167429415,0.3932545954094887,True,0.2208409006168994,-0.08847141128362579,0.007827190614516468,True,False
unlogged_context,7,12,100,2,0.75,0.8,0.0,0.2458178959927333,0.11166666666666666,0.8393888149980582,,naive,-0.12202840863065612,0.05591213252312858,-0.23161618837598813,-0.012440628885324101,True,0.2458178959927333,-0.3678463046233894,0.1353109038250834,False,True
unlogged_context,7,12,100,2,0.75,0.8,0.0,0.2458178959927333,0.11166666666666666,0.8393888149980582,,history,0.29989444614467714,0.10132214978957821,0.10130303255710385,0.49848585973225046,True,0.2458178959927333,0.05407655015194385,0.002924273276335698,True,False
unlogged_context,7,12,100,2,0.75,0.8,0.0,0.2458178959927333,0.11166666666666666,0.8393888149980582,,schedule_conditioned,0.47407028166737986,0.12138195473246514,0.2361616503917482,0.7119789129430115,True,0.2458178959927333,0.22825238567464656,0.0520991515661676,True,False
unlogged_context,7,12,100,2,0.75,0.8,0.0,0.2458178959927333,0.11166666666666666,0.8393888149980582,,oracle,0.5109350272726639,0.12778978265601346,0.2604670532668776,0.7614030012784503,True,0.2458178959927333,0.26511713127993064,0.07028709329809998,False,False
unlogged_context,8,12,100,2,0.75,0.8,0.0,0.22308990774877457,0.09458333333333334,0.8079468164838224,,naive,-0.10329325308392981,0.0530390661063915,-0.20724982265245717,0.0006633164845975398,True,0.22308990774877457,-0.32638316083270436,0.10652596767514697,False,True
unlogged_context,8,12,100,2,0.75,0.8,0.0,0.22308990774877457,0.09458333333333334,0.8079468164838224,,history,0.20008675067358175,0.09269788198042782,0.018398901991943245,0.3817745993552203,True,0.22308990774877457,-0.02300315707519282,0.0005291452354259935,True,False
unlogged_context,8,12,100,2,0.75,0.8,0.0,0.22308990774877457,0.09458333333333334,0.8079468164838224,,schedule_conditioned,0.3409177530930553,0.14230483483872566,0.06200027680915299,0.6198352293769576,True,0.22308990774877457,0.1178278453442807,0.013883401138475731,True,False
unlogged_context,8,12,100,2,0.75,0.8,0.0,0.22308990774877457,0.09458333333333334,0.8079468164838224,,oracle,0.3489537502331415,0.13954585565589755,0.07544387314758233,0.6224636273187008,True,0.22308990774877457,0.12586384248436694,0.015841706844929533,True,False
unlogged_context,9,12,100,2,0.75,0.8,0.0,0.22662248593853096,0.08708333333333333,0.8172792260901434,,naive,-0.2027367836084873,0.05980988868855971,-0.31996416543806433,-0.08550940177891027,True,0.22662248593853096,-0.42935926954701825,0.18434938234594908,False,True
unlogged_context,9,12,100,2,0.75,0.8,0.0,0.22662248593853096,0.08708333333333333,0.8172792260901434,,history,0.08646528207933435,0.06842672405398638,-0.047651097066478965,0.22058166122514766,True,0.22662248593853096,-0.1401572038591966,0.019644041793628397,False,False
unlogged_context,9,12,100,2,0.75,0.8,0.0,0.22662248593853096,0.08708333333333333,0.8172792260901434,,schedule_conditioned,0.19450762796025084,0.07892606105321462,0.039812548295950184,0.3492027076245515,True,0.22662248593853096,-0.03211485797828012,0.0010313641029651023,True,False
unlogged_context,9,12,100,2,0.75,0.8,0.0,0.22662248593853096,0.08708333333333333,0.8172792260901434,,oracle,0.2780395982949285,0.08608554260870784,0.10931193478186116,0.44676726180799586,True,0.22662248593853096,0.051417112356397565,0.002643719443070411,True,False
unlogged_context,10,12,100,2,0.75,0.8,0.0,0.24097815429933986,0.10125,0.8399656015565279,,naive,-0.3282284826088879,0.0941260042618512,-0.5127154509621162,-0.1437415142556595,True,0.24097815429933986,-0.5692066369082277,0.32399619550037495,False,True
unlogged_context,10,12,100,2,0.75,0.8,0.0,0.24097815429933986,0.10125,0.8399656015565279,,history,0.020690884306176223,0.10139808581305401,-0.17804936388740963,0.21943113249976207,True,0.24097815429933986,-0.22028726999316364,0.048526481321040975,False,False
unlogged_context,10,12,100,2,0.75,0.8,0.0,0.24097815429933986,0.10125,0.8399656015565279,,schedule_conditioned,0.1908664021620771,0.14011050794178584,-0.08375019340382314,0.4654829977279773,True,0.24097815429933986,-0.050111752137262766,0.0025111877022664596,True,False
unlogged_context,10,12,100,2,0.75,0.8,0.0,0.24097815429933986,0.10125,0.8399656015565279,,oracle,0.19129388566451877,0.13734933045974504,-0.07791080203658152,0.46049857336561906,True,0.24097815429933986,-0.04968426863482109,0.0024685265497770667,True,False
unlogged_context,11,12,100,2,0.75,0.8,0.0,0.23255410550366823,0.09583333333333334,0.827039561986035,,naive,-0.30097273828164706,0.047809644242845666,-0.39467964099762454,-0.20726583556566955,True,0.23255410550366823,-0.5335268437853153,0.2846508930395203,False,True
unlogged_context,11,12,100,2,0.75,0.8,0.0,0.23255410550366823,0.09583333333333334,0.827039561986035,,history,-0.04707864400129576,0.08968912214159719,-0.22286932339882626,0.12871203539623471,True,0.23255410550366823,-0.279632749504964,0.07819447459570593,False,True
unlogged_context,11,12,100,2,0.75,0.8,0.0,0.23255410550366823,0.09583333333333334,0.827039561986035,,schedule_conditioned,0.16745735515327942,0.15694494682657892,-0.14015474062681527,0.4750694509333741,True,0.23255410550366823,-0.06509675035038881,0.004237586906180845,True,False
unlogged_context,11,12,100,2,0.75,0.8,0.0,0.23255410550366823,0.09583333333333334,0.827039561986035,,oracle,0.1330225404860308,0.12777335501616688,-0.11741323534565629,0.3834583163177179,True,0.23255410550366823,-0.09953156501763744,0.009906532434860189,True,False
unlogged_context,12,12,100,2,0.75,0.8,0.0,0.22496013027735212,0.10125,0.8112641981361455,,naive,-0.12482178315570117,0.07181964416525702,-0.2655882857196049,0.01594471940820258,True,0.22496013027735212,-0.3497819134330533,0.122347386964888,False,True
unlogged_context,12,12,100,2,0.75,0.8,0.0,0.22496013027735212,0.10125,0.8112641981361455,,history,0.14188062158782525,0.10989668611805958,-0.07351688320357153,0.357278126379222,True,0.22496013027735212,-0.08307950868952688,0.006902204764093172,True,False
unlogged_context,12,12,100,2,0.75,0.8,0.0,0.22496013027735212,0.10125,0.8112641981361455,,schedule_conditioned,0.21197426045110634,0.13147047020378938,-0.045707861148320816,0.4696563820505335,True,0.22496013027735212,-0.012985869826245777,0.00016863281514420053,True,False
unlogged_context,12,12,100,2,0.75,0.8,0.0,0.22496013027735212,0.10125,0.8112641981361455,,oracle,0.2821455211691215,0.12859960154240455,0.030090302146008607,0.5342007401922344,True,0.22496013027735212,0.05718539089176938,0.0032701689314444606,True,False
unlogged_context,13,12,100,2,0.75,0.8,0.0,0.22955972504355235,0.10916666666666666,0.8244247030251219,,naive,-0.2792174359094753,0.07274338760318304,-0.421794475611714,-0.13664039620723653,True,0.22955972504355235,-0.5087771609530276,0.25885419950742294,False,True
unlogged_context,13,12,100,2,0.75,0.8,0.0,0.22955972504355235,0.10916666666666666,0.8244247030251219,,history,-0.07231472449460744,0.12066171174107393,-0.3088116795071123,0.16418223051789746,True,0.22955972504355235,-0.3018744495381598,0.09112818328396698,False,True
unlogged_context,13,12,100,2,0.75,0.8,0.0,0.22955972504355235,0.10916666666666666,0.8244247030251219,,schedule_conditioned,0.1290443582463975,0.1461801572068581,-0.15746874987904433,0.4155574663718393,True,0.22955972504355235,-0.10051536679715484,0.010103338962366577,True,False
unlogged_context,13,12,100,2,0.75,0.8,0.0,0.22955972504355235,0.10916666666666666,0.8244247030251219,,oracle,0.1248891744483412,0.1250087158329467,-0.12012790858423432,0.3699062574809167,True,0.22955972504355235,-0.10467055059521115,0.010955924161904657,True,False
unlogged_context,14,12,100,2,0.75,0.8,0.0,0.23893760637679387,0.0975,0.8420184578157044,,naive,-0.13046666403426155,0.06956331370521388,-0.26681075889648076,0.005877430827957636,True,0.23893760637679387,-0.3694042704110554,0.13645951499792414,False,True
unlogged_context,14,12,100,2,0.75,0.8,0.0,0.23893760637679387,0.0975,0.8420184578157044,,history,0.06909158111790921,0.09920857305197765,-0.125357222063967,0.2635403842997854,True,0.23893760637679387,-0.16984602525888465,0.028847672296241682,True,False
unlogged_context,14,12,100,2,0.75,0.8,0.0,0.23893760637679387,0.0975,0.8420184578157044,,schedule_conditioned,0.45666263532163215,0.11465194017621125,0.23194483257625811,0.6813804380670062,True,0.23893760637679387,0.21772502894483828,0.04740418822903067,True,False
unlogged_context,14,12,100,2,0.75,0.8,0.0,0.23893760637679387,0.0975,0.8420184578157044,,oracle,0.38853193161894617,0.12295690619678977,0.1475363954732382,0.6295274677646541,True,0.23893760637679387,0.1495943252421523,0.022378462144654845,True,False
unlogged_context,15,12,100,2,0.75,0.8,0.0,0.2267781170045614,0.10041666666666667,0.8157634931881064,,naive,-0.14543421444941293,0.05498347106887432,-0.2532018177444066,-0.03766661115441926,True,0.2267781170045614,-0.37221233145397437,0.13854201968640328,False,True
unlogged_context,15,12,100,2,0.75,0.8,0.0,0.2267781170045614,0.10041666666666667,0.8157634931881064,,history,0.11953957932419493,0.10296411482522207,-0.08227008573324032,0.32134924438163015,True,0.2267781170045614,-0.10723853768036648,0.011500103963823382,True,False
unlogged_context,15,12,100,2,0.75,0.8,0.0,0.2267781170045614,0.10041666666666667,0.8157634931881064,,schedule_conditioned,0.1716114821054234,0.11538796994419184,-0.05454893898519261,0.3977719031960394,True,0.2267781170045614,-0.055166634899138006,0.0030433576060947915,True,False
unlogged_context,15,12,100,2,0.75,0.8,0.0,0.2267781170045614,0.10041666666666667,0.8157634931881064,,oracle,0.13959520103566048,0.1277660150335304,-0.11082618843005915,0.3900165905013801,True,0.2267781170045614,-0.08718291596890093,0.007600860836840441,True,False
unlogged_context,16,12,100,2,0.75,0.8,0.0,0.2221009232864796,0.1,0.7996090042723966,,naive,-0.12100562286888285,0.06817001110483306,-0.25461884463435563,0.012607598896589953,True,0.2221009232864796,-0.34310654615536246,0.11772210201466186,False,True
unlogged_context,16,12,100,2,0.75,0.8,0.0,0.2221009232864796,0.1,0.7996090042723966,,history,0.1278686353350618,0.10957601744718902,-0.08690035886142869,0.3426376295315523,True,0.2221009232864796,-0.0942322879514178,0.008879724092558921,True,False
unlogged_context,16,12,100,2,0.75,0.8,0.0,0.2221009232864796,0.1,0.7996090042723966,,schedule_conditioned,0.34686206941171166,0.12563422643128547,0.10061898560639215,0.5931051532170312,True,0.2221009232864796,0.12476114612523206,0.015565343582481508,True,False
unlogged_context,16,12,100,2,0.75,0.8,0.0,0.2221009232864796,0.1,0.7996090042723966,,oracle,0.32282304310915,0.13047411301873024,0.06709378159243873,0.5785523046258613,True,0.2221009232864796,0.1007221198226704,0.010144945421572375,True,False
unlogged_context,17,12,100,2,0.75,0.8,0.0,0.23593180951198228,0.10208333333333333,0.8366655393516561,,naive,-0.19661872765646213,0.06037638471784004,-0.3149564417034286,-0.07828101360949564,True,0.23593180951198228,-0.4325505371684444,0.18709996720470978,False,True
unlogged_context,17,12,100,2,0.75,0.8,0.0,0.23593180951198228,0.10208333333333333,0.8366655393516561,,history,0.013622030092225125,0.0990231169017189,-0.18046327903514392,0.20770733921959417,True,0.23593180951198228,-0.22230977941975716,0.04942163802566108,False,False
unlogged_context,17,12,100,2,0.75,0.8,0.0,0.23593180951198228,0.10208333333333333,0.8366655393516561,,schedule_conditioned,0.25280770475600206,0.09694218758329731,0.06280101709273933,0.4428143924192648,True,0.23593180951198228,0.01687589524401978,0.0002847958402871294,True,False
unlogged_context,17,12,100,2,0.75,0.8,0.0,0.23593180951198228,0.10208333333333333,0.8366655393516561,,oracle,0.2155421790944873,0.11267358134385286,-0.005298040339464294,0.4363823985284389,True,0.23593180951198228,-0.020389630417494975,0.0004157370285620363,True,False
unlogged_context,18,12,100,2,0.75,0.8,0.0,0.2114731064361955,0.0975,0.7986374928190092,,naive,-0.11961635912508614,0.07621312845400914,-0.2689940908949441,0.029761372644771772,True,0.2114731064361955,-0.3310894655612816,0.10962023420565507,False,True
unlogged_context,18,12,100,2,0.75,0.8,0.0,0.2114731064361955,0.0975,0.7986374928190092,,history,0.10193935550637462,0.12006760771391717,-0.13339315561290302,0.33727186662565223,True,0.2114731064361955,-0.10953375092982087,0.011997642592756035,True,False
unlogged_context,18,12,100,2,0.75,0.8,0.0,0.2114731064361955,0.0975,0.7986374928190092,,schedule_conditioned,0.22611529141480596,0.14806496181747222,-0.0640920337474396,0.5163226165770516,True,0.2114731064361955,0.014642184978610473,0.00021439358094784618,True,False
unlogged_context,18,12,100,2,0.75,0.8,0.0,0.2114731064361955,0.0975,0.7986374928190092,,oracle,0.24495782529035254,0.12165874419924792,0.0065066866598266215,0.48340896392087845,True,0.2114731064361955,0.03348471885415705,0.0011212263967419404,True,False
unlogged_context,19,12,100,2,0.75,0.8,0.0,0.21269372112039495,0.09208333333333334,0.7905808360383395,,naive,-0.08633275681979374,0.06382812090763909,-0.21143587379876636,0.03877036015917887,True,0.21269372112039495,-0.29902647794018866,0.08941683450931413,False,True
unlogged_context,19,12,100,2,0.75,0.8,0.0,0.21269372112039495,0.09208333333333334,0.7905808360383395,,history,0.25436891298043346,0.09775477979530739,0.06276954458163098,0.44596828137923594,True,0.21269372112039495,0.04167519186003851,0.0017368216165710203,True,False
unlogged_context,19,12,100,2,0.75,0.8,0.0,0.21269372112039495,0.09208333333333334,0.7905808360383395,,schedule_conditioned,0.3319125787806382,0.15145305609634313,0.03506458883180563,0.6287605687294707,True,0.21269372112039495,0.11921885766024323,0.014213136021813337,True,False
unlogged_context,19,12,100,2,0.75,0.8,0.0,0.21269372112039495,0.09208333333333334,0.7905808360383395,,oracle,0.37822721378561575,0.12067063073958695,0.14171277753602532,0.6147416500352062,True,0.21269372112039495,0.1655334926652208,0.027401337193946707,True,False
unlogged_context,20,12,100,2,0.75,0.8,0.0,0.22693443156401213,0.09291666666666666,0.8191477646089868,,naive,-0.20056417777513127,0.06616333674224985,-0.330244317789941,-0.07088403776032157,True,0.22693443156401213,-0.4274986093391434,0.18275506098690156,False,True
unlogged_context,20,12,100,2,0.75,0.8,0.0,0.22693443156401213,0.09291666666666666,0.8191477646089868,,history,-0.06039716341512396,0.1334322895395953,-0.32192445091273075,0.20113012408248282,True,0.22693443156401213,-0.2873315949791361,0.08255944547325429,False,True
unlogged_context,20,12,100,2,0.75,0.8,0.0,0.22693443156401213,0.09291666666666666,0.8191477646089868,,schedule_conditioned,0.027494503274616004,0.15429010877059193,-0.27491410991574416,0.32990311646497616,True,0.22693443156401213,-0.19943992828939613,0.03977628499607947,True,False
unlogged_context,20,12,100,2,0.75,0.8,0.0,0.22693443156401213,0.09291666666666666,0.8191477646089868,,oracle,0.07559277687415039,0.1434798700888705,-0.20562776850003578,0.35681332224833656,True,0.22693443156401213,-0.15134165468986174,0.02290429644426535,True,False
unlogged_context,21,12,100,2,0.75,0.8,0.0,0.21969135263137465,0.10041666666666667,0.8005465235323825,,naive,-0.17200828528150836,0.07259681550405636,-0.3142980436694588,-0.02971852689355789,True,0.21969135263137465,-0.391699637912883,0.15342860634108363,False,True
unlogged_context,21,12,100,2,0.75,0.8,0.0,0.21969135263137465,0.10041666666666667,0.8005465235323825,,history,0.15717202528861327,0.10672863844211661,-0.052016106057935274,0.3663601566351618,True,0.21969135263137465,-0.06251932734276139,0.003908666291391352,True,False
unlogged_context,21,12,100,2,0.75,0.8,0.0,0.21969135263137465,0.10041666666666667,0.8005465235323825,,schedule_conditioned,0.3243966348856541,0.1360412891436967,0.0577557081640086,0.5910375616072996,True,0.21969135263137465,0.10470528225427947,0.01096319613194833,True,False
unlogged_context,21,12,100,2,0.75,0.8,0.0,0.21969135263137465,0.10041666666666667,0.8005465235323825,,oracle,0.33316986472266913,0.12930388612034935,0.07973424792678441,0.5866054815185539,True,0.21969135263137465,0.11347851209129448,0.012877372706454067,True,False
unlogged_context,22,12,100,2,0.75,0.8,0.0,0.22202286597114884,0.0975,0.8054391476456854,,naive,-0.11500416476398365,0.058394127354956096,-0.2294566543796976,-0.0005516751482697035,True,0.22202286597114884,-0.3370270307351325,0.11358721944613996,False,True
unlogged_context,22,12,100,2,0.75,0.8,0.0,0.22202286597114884,0.0975,0.8054391476456854,,history,0.17949592866160022,0.1010686136058195,-0.018598554005805984,0.3775904113290064,True,0.22202286597114884,-0.042526937309548624,0.0018085403969302788,True,False
unlogged_context,22,12,100,2,0.75,0.8,0.0,0.22202286597114884,0.0975,0.8054391476456854,,schedule_conditioned,0.3786624213219603,0.1216519913409898,0.14022451829362031,0.6171003243503004,True,0.22202286597114884,0.15663955535081148,0.02453595030049993,True,False
unlogged_context,22,12,100,2,0.75,0.8,0.0,0.22202286597114884,0.0975,0.8054391476456854,,oracle,0.30265870753348334,0.11750989169165901,0.07233931981783168,0.532978095249135,True,0.22202286597114884,0.0806358415623345,0.006502138944465912,True,False
unlogged_context,23,12,100,2,0.75,0.8,0.0,0.2281594760594681,0.09583333333333334,0.8165080853312648,,naive,-0.24081479590613517,0.05867508762849985,-0.3558179676579949,-0.12581162415427546,True,0.2281594760594681,-0.46897427196560326,0.21993686776566762,False,True
unlogged_context,23,12,100,2,0.75,0.8,0.0,0.2281594760594681,0.09583333333333334,0.8165080853312648,,history,-0.0003564418582955212,0.10918283351982212,-0.2143547955571469,0.21364191184055584,True,0.2281594760594681,-0.22851591791776363,0.052219524741798085,False,True
unlogged_context,23,12,100,2,0.75,0.8,0.0,0.2281594760594681,0.09583333333333334,0.8165080853312648,,schedule_conditioned,-0.053897060530249064,0.13793912297821673,-0.3242577415675538,0.2164636205070557,True,0.2281594760594681,-0.2820565365897172,0.07955588983298648,False,True
unlogged_context,23,12,100,2,0.75,0.8,0.0,0.2281594760594681,0.09583333333333334,0.8165080853312648,,oracle,0.04146593444879856,0.12359304714042074,-0.20077643794642608,0.2837083068440232,True,0.2281594760594681,-0.18669354161066953,0.034854478479134796,True,False
unlogged_context,24,12,100,2,0.75,0.8,0.0,0.24325919777373528,0.1025,0.8455736363843118,,naive,-0.20648339686411618,0.06835077574341519,-0.34045091732120997,-0.0725158764070224,True,0.24325919777373528,-0.4497425946378515,0.2022684014315868,False,True
unlogged_context,24,12,100,2,0.75,0.8,0.0,0.24325919777373528,0.1025,0.8455736363843118,,history,0.119967475170674,0.085469369766279,-0.04755248957123283,0.28748743991258086,True,0.24325919777373528,-0.12329172260306127,0.01520084886243021,True,False
unlogged_context,24,12,100,2,0.75,0.8,0.0,0.24325919777373528,0.1025,0.8455736363843118,,schedule_conditioned,0.34391751552252386,0.07797281232182987,0.1910908033717373,0.4967442276733104,True,0.24325919777373528,0.10065831774878858,0.010132096932016086,True,False
unlogged_context,24,12,100,2,0.75,0.8,0.0,0.24325919777373528,0.1025,0.8455736363843118,,oracle,0.3522387964144522,0.05622208002083064,0.24204351957362416,0.4624340732552803,True,0.24325919777373528,0.10897959864071693,0.011876552919891752,True,False
unlogged_context,25,12,100,2,0.75,0.8,0.0,0.22326791790807432,0.09416666666666666,0.8128759267145707,,naive,-0.21942185765980562,0.0665693628954581,-0.3498978089349035,-0.08894590638470776,True,0.22326791790807432,-0.4426897755678799,0.19597423739233988,False,True
unlogged_context,25,12,100,2,0.75,0.8,0.0,0.22326791790807432,0.09416666666666666,0.8128759267145707,,history,0.03471151186901498,0.10317360082715128,-0.16750874575220154,0.23693176949023148,True,0.22326791790807432,-0.18855640603905935,0.03555351825836662,True,False
unlogged_context,25,12,100,2,0.75,0.8,0.0,0.22326791790807432,0.09416666666666666,0.8128759267145707,,schedule_conditioned,0.14139884883840026,0.1455185952877776,-0.14381759792564386,0.4266152956024444,True,0.22326791790807432,-0.08186906906967406,0.006702544470335062,True,False
unlogged_context,25,12,100,2,0.75,0.8,0.0,0.22326791790807432,0.09416666666666666,0.8128759267145707,,oracle,0.17919554907579804,0.12199148177680871,-0.05990775520674704,0.41829885335834316,True,0.22326791790807432,-0.044072368832276276,0.0019423736944881973,True,False
unlogged_context,26,12,100,2,0.75,0.8,0.0,0.22601374030181548,0.10208333333333333,0.822434128894814,,naive,-0.16855762501885846,0.050980681611183215,-0.26847976097677756,-0.06863548906093936,True,0.22601374030181548,-0.39457136532067394,0.15568656233102074,False,True
unlogged_context,26,12,100,2,0.75,0.8,0.0,0.22601374030181548,0.10208333333333333,0.822434128894814,,history,0.010515382261249206,0.07178248966767765,-0.13017829748739898,0.1512090620098974,True,0.22601374030181548,-0.21549835804056627,0.046439542318180094,False,False
