sequence,opportunity,z0,plan,action,observed,y,lambda,alpha
400,2,-0.07857337829619054,0.93659033422501,0.4963867176945158,1,0,2.0,0.9468387812376022
401,2,-0.012507901303447866,1.0408312546857184,0.9605863011499445,0,-1,2.0,0.9468387812376022
402,2,1.6216934062202606,0.5324466762364741,0.8490306719526901,1,0,2.0,0.9468387812376022
403,2,-0.4601753210741454,0.7235817834159103,0.9310828547746421,1,0,2.0,0.9468387812376022
404,2,-0.767626556564068,0.5990614549188948,0.09632949039890593,0,-1,2.0,0.9468387812376022
405,2,-0.23768105174791498,1.0695456188375725,1.7006470308236175,1,0,2.0,0.9468387812376022
406,2,-2.253967513739037,-0.25957753062103794,-0.2010230953428497,0,-1,2.0,0.9468387812376022
407,2,-0.7791403410702736,0.45349425004552524,0.6386530668729082,1,0,2.0,0.9468387812376022
408,2,0.7350945555713474,1.4477110179032648,0.5776378537573168,0,-1,2.0,0.9468387812376022
409,2,-0.667321609776325,0.6272434281249121,0.554078775098325,0,-1,2.0,0.9468387812376022
410,2,-0.8226820154926285,0.6749033201518035,-0.5357738131014673,1,0,2.0,0.9468387812376022
411,2,0.42470357775473866,0.0419651096321534,0.39406825526473277,1,0,2.0,0.9468387812376022
412,2,1.4059940031348326,1.7610941085569867,2.0739089525532397,1,1,2.0,0.9468387812376022
413,2,-0.8314093049746285,0.5253729432466058,1.7628359390938786,1,0,2.0,0.9468387812376022
414,2,-0.984653500555128,0.2568758309694255,-0.02904707350082303,1,0,2.0,0.9468387812376022
415,2,0.5844404204428694,1.0873523515619978,1.4127778467102852,0,-1,2.0,0.9468387812376022
416,2,-0.7399274640755341,0.1746118996846847,0.21185066864344626,1,0,2.0,0.9468387812376022
417,2,-0.7971264245996513,0.6208443869174061,0.617714570268135,0,-1,2.0,0.9468387812376022
418,2,0.6949911545203643,0.3354902683347779,0.7710923909619715,0,-1,2.0,0.9468387812376022
419,2,0.5920393572859923,1.0811383491606885,1.8036815507359405,1,0,2.0,0.9468387812376022
420,2,-0.47501959216794154,0.6491448500460955,-0.6022691361151564,0,-1,2.0,0.9468387812376022
421,2,0.3153196140765565,0.9677600397695613,0.19714260491064273,1,0,2.0,0.9468387812376022
422,2,-0.4060883739005013,0.6022360404039522,0.31815516528028026,1,0,2.0,0.9468387812376022
423,2,1.4227147294457572,1.5044062565282712,1.2853633211448483,1,0,2.0,0.9468387812376022
424,2,0.16733497480170206,0.45891093174735553,1.0590950110758106,1,0,2.0,0.9468387812376022
425,2,-1.6838088283231112,-0.10650315477104338,0.6587669227966253,0,-1,2.0,0.9468387812376022
426,2,1.5594199622824614,1.964246614391409,1.2184009068983725,1,0,2.0,0.9468387812376022
427,2,-0.7747279272582258,0.571442687999334,1.4044998916074576,1,1,2.0,0.9468387812376022
428,2,1.1637306177151308,1.324683043335913,0.37031307649837375,1,0,2.0,0.9468387812376022
429,2,-0.2888099584259619,0.8975845761541765,0.7364086080824271,1,0,2.0,0.9468387812376022
430,2,1.4193016687080273,2.0660428943386404,1.2888306136633814,1,0,2.0,0.9468387812376022
431,2,-0.9548572628176855,0.28428006560959074,0.5697551335387843,0,-1,2.0,0.9468387812376022
432,2,-0.22555968238239937,0.8642698478456156,1.4435246338452328,1,0,2.0,0.9468387812376022
433,2,0.3733778789547176,1.0427999875831633,0.5128978293375822,1,0,2.0,0.9468387812376022
434,2,-1.4775120933621704,-0.16950960881881771,-0.05076253287998356,0,-1,2.0,0.9468387812376022
435,2,-0.7939630115634979,0.22479427729173532,-0.2123944104516771,0,-1,2.0,0.9468387812376022
436,2,-1.3244447477472256,0.06100411416711466,-0.15756756217073994,0,-1,2.0,0.9468387812376022
437,2,-1.1567546626155554,0.4250795473047654,0.6798159929358829,0,-1,2.0,0.9468387812376022
438,2,0.6203599281952885,1.310321232561989,0.9623242733790425,1,0,2.0,0.9468387812376022
439,2,0.6058005324094554,1.23696399327271,0.9392612541220828,1,0,2.0,0.9468387812376022
440,2,0.6735579546147465,1.125224776638281,1.6692273019791812,1,0,2.0,0.9468387812376022
441,2,-1.1255429610846095,0.2083425539977036,0.34624733349922815,0,-1,2.0,0.9468387812376022
442,2,-2.167147074371719,-0.514832952729704,-0.5557825089129274,0,-1,2.0,0.9468387812376022
443,2,-0.45682931461822684,0.7843659782738269,0.6583837578685121,1,1,2.0,0.9468387812376022
444,2,0.6561982912786553,1.2922199104471837,1.381654178526631,1,0,2.0,0.9468387812376022
445,2,0.8813089583817022,1.3397473931627004,2.10759739004775,1,0,2.0,0.9468387812376022
446,2,0.18424933918341002,0.9757692489131279,1.0726048372440506,1,0,2.0,0.9468387812376022
447,2,1.2833492779201543,1.8915588617782764,2.263532438734087,1,0,2.0,0.9468387812376022
448,2,1.0282022790306435,1.3723698159086362,1.867013163877493,1,1,2.0,0.9468387812376022
449,2,-0.6255765191678047,0.1320392391007062,-0.06299480632814836,1,1,2.0,0.9468387812376022
450,2,-1.2589360351934535,0.5029934906661881,0.11223921489812849,0,-1,2.0,0.9468387812376022
451,2,-0.5096634976645429,0.5714723101372428,0.8698876739221012,0,-1,2.0,0.9468387812376022
452,2,0.9518331011978862,1.3111950732153927,0.6162473234510659,1,0,2.0,0.9468387812376022
453,2,-0.7421649305090097,0.385429387566432,-0.36961900009008436,1,0,2.0,0.9468387812376022
454,2,0.6023111212501764,1.4065243059493948,1.611632414711429,1,0,2.0,0.9468387812376022
455,2,-0.46973643843745305,0.6868602641957583,0.8411576087705955,1,0,2.0,0.9468387812376022
456,2,-0.5169894485325985,1.0629579070846091,1.3105765410045906,0,-1,2.0,0.9468387812376022
457,2,-0.8252548199805392,0.4049425408793006,0.3812939967978236,0,-1,2.0,0.9468387812376022
458,2,-0.1872150110216328,0.5843987828113805,0.2800663234771362,1,0,2.0,0.9468387812376022
459,2,0.5476456896675699,1.3138377625263526,1.499090078301261,1,0,2.0,0.9468387812376022
460,2,-1.0920436988726478,0.4670978629221202,0.32434815625590685,1,0,2.0,0.9468387812376022
461,2,-0.7795250552498454,0.24820656235366975,-0.5844443088182165,0,-1,2.0,0.9468387812376022
462,2,0.9677733072174179,1.2931501895091884,0.9617973239668405,1,0,2.0,0.9468387812376022
463,2,0.06917918181409694,1.128959159116506,0.9837286499362288,1,0,2.0,0.9468387812376022
464,2,0.02320269656060662,0.9945673087536393,1.9867549520814913,1,0,2.0,0.9468387812376022
465,2,0.7351595440406439,1.3103077086713741,0.8707530525229139,1,0,2.0,0.9468387812376022
466,2,1.806964567877419,1.8927982907738123,2.3358344988960584,1,0,2.0,0.9468387812376022
467,2,0.45330270312832677,1.3302599708982359,2.163632767710859,1,0,2.0,0.9468387812376022
468,2,0.7265884129129035,1.3329153022590225,0.7106075145694493,1,0,2.0,0.9468387812376022
469,2,-0.05243296579126307,1.0444519400290946,0.7337596231283825,0,-1,2.0,0.9468387812376022
470,2,-0.3644763628873364,0.43351979663151724,0.10635452924437189,1,0,2.0,0.9468387812376022
471,2,-0.7671041706264453,0.7149338766548133,0.8416287206189397,0,-1,2.0,0.9468387812376022
472,2,-0.48402157259429723,0.433548944643691,0.735566462742048,0,-1,2.0,0.9468387812376022
473,2,-0.41190151179662937,0.34993628097859386,-0.7916377269011198,0,-1,2.0,0.9468387812376022
474,2,-0.8774874413717219,0.26281232387140374,0.4054110200032781,0,-1,2.0,0.9468387812376022
475,2,0.5223898998351502,1.540266184452333,1.4934444563512144,1,0,2.0,0.9468387812376022
476,2,-2.8059770121307595,-0.7184366913104493,-0.4705557012043578,0,-1,2.0,0.9468387812376022
477,2,-1.9556088393165456,-0.252473287194189,0.01963594607416369,0,-1,2.0,0.9468387812376022
478,2,0.0660684500444002,-0.13394136659049938,-0.3820315156513735,0,-1,2.0,0.9468387812376022
479,2,-1.3975499874211976,0.14871037781956464,0.7410298068085581,0,-1,2.0,0.9468387812376022
480,2,0.9425982214242872,1.5876016696568027,1.607094771092099,1,0,2.0,0.9468387812376022
481,2,-1.16791047877457,0.2731762360731515,0.22293835473136575,0,-1,2.0,0.9468387812376022
482,2,0.40016889674590717,1.2003884138930365,0.9910289620353411,1,1,2.0,0.9468387812376022
483,2,-0.13803785956304826,0.7850955675840551,0.9757361097432861,0,-1,2.0,0.9468387812376022
484,2,0.4977754734049388,1.3150920257509222,2.207105880669796,1,0,2.0,0.9468387812376022
485,2,0.9284670461227268,1.9475640060410078,1.721147635895858,1,0,2.0,0.9468387812376022
486,2,-1.3938830856079636,-0.37393980573382346,-0.1637293664595774,0,-1,2.0,0.9468387812376022
487,2,1.9188605300966337,2.1991260591090502,2.190218471168337,1,0,2.0,0.9468387812376022
488,2,0.9649349060466447,1.6042697157431292,1.551431075981697,1,0,2.0,0.9468387812376022
489,2,-0.09607764812842001,0.7604384542188773,1.6140053238197039,1,1,2.0,0.9468387812376022
490,2,0.6739440094241016,1.246438100996707,1.6229881887659898,1,0,2.0,0.9468387812376022
491,2,0.042156720963899,1.3793982916455612,2.31645524304321,1,0,2.0,0.9468387812376022
492,2,0.8411668960493325,1.3705838192335456,2.226607547007696,1,0,2.0,0.9468387812376022
493,2,-0.5384698757446029,0.6928210118886857,1.2080016967979574,1,0,2.0,0.9468387812376022
494,2,-0.24817339331741917,0.8860305942549878,1.3381802885120708,1,0,2.0,0.9468387812376022
495,2,0.20118351333875137,1.0854775521440243,0.8352922959353539,0,-1,2.0,0.9468387812376022
496,2,0.35232681962782153,0.9635853798655544,1.199100922235742,1,0,2.0,0.9468387812376022
497,2,0.7039768374090734,1.2873451272823844,1.8872318636166434,1,0,2.0,0.9468387812376022
498,2,-2.9371417131518376,-0.748960246765804,-0.21046867634499977,0,-1,2.0,0.9468387812376022
499,2,0.4191146462837192,1.174816350887308,1.818281792366238,1,0,2.0,0.9468387812376022
500,2,-0.14409671357102466,0.7075064708658951,0.4834282689818995,1,1,2.0,0.9468387812376022
501,2,-0.41867285358052586,1.2096645507520445,1.770383147921418,0,-1,2.0,0.9468387812376022
502,2,-1.321856698096793,-0.2057802273565294,0.5780434372283494,1,0,2.0,0.9468387812376022
503,2,-0.10512976029189841,-0.397625082694655,-0.9582410092446628,0,-1,2.0,0.9468387812376022
504,2,-0.3593119969246065,0.38402894113506836,-0.28905244285504794,1,0,2.0,0.9468387812376022
505,2,-0.11729146172181554,0.7064976173640706,0.6304477498503558,0,-1,2.0,0.9468387812376022
506,2,0.32072452663751233,1.421391782424739,1.2766808844910504,1,0,2.0,0.9468387812376022
507,2,0.9175486749247976,1.4282385940515434,0.9217656497239991,1,0,2.0,0.9468387812376022
508,2,1.424369306879727,2.161891570427686,1.8212535117608586,1,0,2.0,0.9468387812376022
509,2,0.4121027537404875,0.5720576114762395,0.8349254866895819,1,0,2.0,0.9468387812376022
510,2,-1.5102208340666397,0.14007938309382081,0.161839071476979,0,-1,2.0,0.9468387812376022
511,2,0.373709036491369,1.0834378075815563,1.6729059791949459,1,0,2.0,0.9468387812376022
512,2,-0.49249096506595086,0.26032023314072306,-0.1659463963047757,1,0,2.0,0.9468387812376022
513,2,1.6478846542758345,2.099114480473432,3.3714895255189825,1,0,2.0,0.9468387812376022
514,2,-1.5589761489652472,-0.31993146227437125,-1.117411531585026,1,0,2.0,0.9468387812376022
515,2,0.5021070334653006,1.162214266142275,0.4636149063192806,1,0,2.0,0.9468387812376022
516,2,1.7772679738943231,2.248816670596061,2.58383703924667,1,0,2.0,0.9468387812376022
517,2,-0.035638233832406274,0.8609109074880807,0.34496519467126163,0,-1,2.0,0.9468387812376022
518,2,-0.03648109772456182,1.1025402825003074,0.7797620338255529,0,-1,2.0,0.9468387812376022
519,2,0.6276149816748041,1.7731641706630528,2.0270747592476623,1,0,2.0,0.9468387812376022
520,2,0.8451364191802007,0.993233091955253,1.8570308819639212,1,0,2.0,0.9468387812376022
521,2,0.9708198521394082,1.7636847723286895,1.7108966094816525,1,0,2.0,0.9468387812376022
522,2,-0.7545658063494916,0.5239082136936924,0.10610864231228939,0,-1,2.0,0.9468387812376022
523,2,-0.35059128279200946,0.39333463933867685,1.3727813808736111,0,-1,2.0,0.9468387812376022
524,2,-0.3129242306701552,0.5930529357863645,-0.07881670360353354,0,-1,2.0,0.9468387812376022
525,2,-0.8808511083334785,0.10453447786298536,-0.1321972351842295,0,-1,2.0,0.9468387812376022
526,2,-1.6511769152387692,-1.0487794344046382,0.1345263657172011,0,-1,2.0,0.9468387812376022
527,2,-0.19904091471883045,0.36276727974105405,-0.09688259683012329,1,0,2.0,0.9468387812376022
528,2,-0.6099112271669522,0.5638875712429051,-0.8418866481386481,1,0,2.0,0.9468387812376022
529,2,0.4337515949571884,-0.0956424676599748,0.3026559257865666,0,-1,2.0,0.9468387812376022
530,2,3.6021274985609826,2.718691887182274,2.434436904674209,1,0,2.0,0.9468387812376022
531,2,1.6009444490127667,1.8367436867833744,1.693654979410012,1,0,2.0,0.9468387812376022
532,2,-0.7502957276671631,0.8770759121753322,0.827910462624408,0,-1,2.0,0.9468387812376022
533,2,0.11149120607626312,0.7304018028048884,1.0025575231397157,0,-1,2.0,0.9468387812376022
534,2,0.33937344954525395,1.3288300601476364,0.9925019283298724,1,0,2.0,0.9468387812376022
535,2,0.4168686598741408,1.3794677817660927,1.8659726749372025,1,0,2.0,0.9468387812376022
536,2,1.0014817304863428,1.588805927557432,1.9595515964286743,1,0,2.0,0.9468387812376022
537,2,-1.501709798199403,-0.02602471158499959,0.4372171509138883,1,0,2.0,0.9468387812376022
538,2,-0.5574979724610087,0.7229690922383925,0.8692830456844667,1,0,2.0,0.9468387812376022
539,2,1.295509461149179,1.631468762350099,0.8973812313919988,1,0,2.0,0.9468387812376022
540,2,1.0813577164955508,1.6115883800798596,1.6604352415785917,1,0,2.0,0.9468387812376022
541,2,0.8558402361883519,1.9220259939505109,1.2314676076732876,1,0,2.0,0.9468387812376022
542,2,-0.7988248982038121,0.44793283898616154,0.5946422292047092,0,-1,2.0,0.9468387812376022
543,2,1.7092891401536836,1.6609408734754347,1.442247223630359,1,0,2.0,0.9468387812376022
544,2,1.6939634958158503,1.789012394330635,0.6738477432922059,1,0,2.0,0.9468387812376022
545,2,1.7916799177462341,0.3426621186952092,0.242300222845088,1,0,2.0,0.9468387812376022
546,2,0.6211830861889107,1.7241741821726269,1.9772057070940392,1,0,2.0,0.9468387812376022
547,2,-0.0835314156849804,0.20465196078292586,0.5560784430150464,1,0,2.0,0.9468387812376022
548,2,-0.9040690438037317,0.33841774189028534,-0.7171678584516823,1,0,2.0,0.9468387812376022
549,2,0.6331146409646244,1.550698437647731,2.4646541083305693,1,0,2.0,0.9468387812376022
550,2,1.6086310530762078,1.875429265078645,2.5123414377015463,1,0,2.0,0.9468387812376022
551,2,-0.060419026236665105,0.9188709031971257,0.8814174408530533,1,0,2.0,0.9468387812376022
552,2,-0.3806401251711695,0.8079016291252401,0.9723398993474162,1,1,2.0,0.9468387812376022
553,2,0.9528402534563778,1.4781010981325455,1.4566452357381106,1,0,2.0,0.9468387812376022
554,2,-1.552482319490227,0.19257642087465984,-0.34227561538906837,0,-1,2.0,0.9468387812376022
555,2,-0.6190440435039091,0.4910077651989387,-0.2550506612476842,1,0,2.0,0.9468387812376022
556,2,-0.34037681867721925,0.8828707824716456,0.46780524502197945,1,1,2.0,0.9468387812376022
557,2,-0.5906177860796216,0.7005605739984323,1.0443036994506156,1,1,2.0,0.9468387812376022
558,2,1.3726638477829567,0.20075423889155514,0.028245307892818178,1,0,2.0,0.9468387812376022
559,2,0.644611625378422,1.268332172668465,1.2556914956321112,1,0,2.0,0.9468387812376022
560,2,0.08111694664674313,0.5915017191345837,0.8366835864753359,1,0,2.0,0.9468387812376022
561,2,-0.5185811787695368,0.30212515122652495,0.1951168007171064,0,-1,2.0,0.9468387812376022
562,2,1.7952700754899737,1.9498728666705245,1.419467470964932,1,0,2.0,0.9468387812376022
563,2,-1.418291809152991,0.5415594942374837,-0.7749775463189843,1,0,2.0,0.9468387812376022
564,2,-0.22188722654417467,1.0829803858978684,2.0380398075103616,1,0,2.0,0.9468387812376022
565,2,0.33614036364719596,1.3422659633200842,0.5584225670324786,1,0,2.0,0.9468387812376022
566,2,0.4757224477651691,1.0815978561619146,2.229666348921312,0,-1,2.0,0.9468387812376022
567,2,-1.4760462869497775,0.09666088161217233,-0.8885110852527921,0,-1,2.0,0.9468387812376022
568,2,-0.5367315324860258,0.3111404135787957,0.2569203024424765,0,-1,2.0,0.9468387812376022
569,2,-1.412143205994153,0.402362486604634,0.4999764254718308,0,-1,2.0,0.9468387812376022
570,2,-1.3032989618821054,0.08376734897340302,-0.21607411853423816,0,-1,2.0,0.9468387812376022
571,2,0.6133477732781469,1.2977655520782343,1.4242434336979286,1,0,2.0,0.9468387812376022
572,2,0.011001295421708635,1.1507064246606273,1.5974862593057135,1,1,2.0,0.9468387812376022
573,2,0.7293626338334187,0.8619456652633589,1.1735105560611436,1,0,2.0,0.9468387812376022
574,2,0.15432794740153066,1.105369711529882,1.0638824942025722,1,0,2.0,0.9468387812376022
575,2,0.32503267379770917,1.2643126887673224,0.7619217334887222,1,0,2.0,0.9468387812376022
576,2,0.450710006592434,1.0602383975622838,0.42555220889333445,1,0,2.0,0.9468387812376022
577,2,-0.3816410447937544,-0.36797678102200737,-1.2279158028363946,0,-1,2.0,0.9468387812376022
578,2,0.12785816257939508,-0.03462203574739342,0.40045284902432027,0,-1,2.0,0.9468387812376022
579,2,1.225090610489456,1.9039909613168853,1.5200260048882526,1,0,2.0,0.9468387812376022
580,2,-0.023673540080190764,0.7246207406274288,0.6389988215089286,1,0,2.0,0.9468387812376022
581,2,-0.44414245128266344,0.717668140432447,-0.5049295742467075,0,-1,2.0,0.9468387812376022
582,2,0.120380023484294,0.1911776175354583,-0.48267340265109576,0,-1,2.0,0.9468387812376022
583,2,-1.7673436521829866,0.4765487868165765,-0.08569961955943478,0,-1,2.0,0.9468387812376022
584,2,-0.20305150746008782,0.7265277937679314,1.1447183557319656,1,0,2.0,0.9468387812376022
585,2,-0.43700092411747665,0.24264247053841087,-0.2214946296106759,1,0,2.0,0.9468387812376022
586,2,0.17389349482253547,1.1908486923718071,0.9038999834878853,0,-1,2.0,0.9468387812376022
587,2,-2.316877685478432,-0.2413547020484735,-0.6330920325361099,1,0,2.0,0.9468387812376022
588,2,-0.6376181496731816,0.5991615426436712,0.3893522678586706,0,-1,2.0,0.9468387812376022
589,2,-0.772639296706774,0.5489024813853982,0.6148142411690991,1,0,2.0,0.9468387812376022
590,2,-1.8144176937146184,-0.5131531899298758,-0.5343489787755279,0,-1,2.0,0.9468387812376022
591,2,-2.327082704723049,-0.7025174977836862,-0.729185354473401,0,-1,2.0,0.9468387812376022
592,2,-1.6744917274557662,-0.16231115472708266,0.7835120298647812,0,-1,2.0,0.9468387812376022
593,2,0.7000301094748335,1.5220356847479672,1.6565101940371978,1,0,2.0,0.9468387812376022
594,2,0.872127031092396,1.3747965819899757,1.4514046258117772,1,0,2.0,0.9468387812376022
595,2,-0.16188027145087325,1.0290026779246855,1.5985445665844527,0,-1,2.0,0.9468387812376022
596,2,-0.1810684551658751,0.829958873243831,1.0536994079147917,0,-1,2.0,0.9468387812376022
597,2,0.6689313306337641,1.7118695777231694,1.5885916655461276,1,0,2.0,0.9468387812376022
598,2,-1.772095809812336,0.1450523398469487,0.04512072263669244,0,-1,2.0,0.9468387812376022
599,2,-0.8242809958106374,0.37309570595897035,0.5688283573512436,0,-1,2.0,0.9468387812376022
600,2,-0.264147925685679,0.8867587433516698,0.07697069587922223,1,0,2.0,0.9468387812376022
1,3,0.6450955552317421,1.2288210388558805,1.0892360054828758,0,-1,2.0,0.9468387812376022
2,3,2.3468276674787156,1.8375938082015901,2.303534266417841,1,0,2.0,0.9468387812376022
3,3,0.9983657522491117,-0.028118370671453452,-0.45422305340859015,0,-1,2.0,0.9468387812376022
4,3,0.5489107380686356,1.7002856790899439,0.5412529219405411,1,0,2.0,0.9468387812376022
5,3,0.06454922871297283,1.508040252746375,1.6015536824829573,1,1,2.0,0.9468387812376022
6,3,1.1267478362441326,1.439304280508854,2.5206066218926777,1,0,2.0,0.9468387812376022
7,3,0.5879754102390786,1.4711186827419542,0.6634689350989157,1,0,2.0,0.9468387812376022
8,3,-0.5306680364417409,0.925999145740154,0.7884579210469842,1,0,2.0,0.9468387812376022
9,3,-0.5999412627066342,0.5474655768342576,0.45267413149823926,0,-1,2.0,0.9468387812376022
10,3,-0.32253788396491834,0.8210169218351138,2.1868998680420497,1,0,2.0,0.9468387812376022
11,3,0.32990991317126683,1.3617307441917796,1.4831383399666314,1,0,2.0,0.9468387812376022
12,3,1.152467691746112,1.9036700312413797,1.9689358680357392,1,0,2.0,0.9468387812376022
13,3,-1.4434416256393248,0.3279399225479855,0.862904292772698,0,-1,2.0,0.9468387812376022
14,3,1.0333263015902423,1.6862648432917942,1.3806716291240442,1,0,2.0,0.9468387812376022
15,3,-1.0733342026183554,0.6850823316918684,-0.08567239298314289,1,0,2.0,0.9468387812376022
16,3,0.8339585750280659,1.5395322990819855,1.543230998230823,1,0,2.0,0.9468387812376022
17,3,1.162923401217415,1.4962366770879563,2.156051857770697,1,0,2.0,0.9468387812376022
18,3,0.046626562297668095,1.044008981467865,0.5065872692181937,1,0,2.0,0.9468387812376022
19,3,-2.072884810319608,-0.10668155560475714,0.23507046184197158,0,-1,2.0,0.9468387812376022
20,3,-0.5422251673252607,0.5733055495097319,0.4365163811028025,1,0,2.0,0.9468387812376022
21,3,0.6164124516260057,1.467364025485698,1.2971894214588313,1,0,2.0,0.9468387812376022
22,3,0.31984132093299844,1.2151620205364086,1.320712550366377,1,0,2.0,0.9468387812376022
23,3,0.16182307442280744,0.9151727222130639,1.6792342352913234,1,0,2.0,0.9468387812376022
24,3,-0.2592072346761225,0.6806132490441665,1.500414595605033,0,-1,2.0,0.9468387812376022
25,3,-0.7938457869997224,0.18901052288403491,1.0048507248443521,1,0,2.0,0.9468387812376022
26,3,1.1785709077797881,1.5865264426116195,1.5319967430736783,1,0,2.0,0.9468387812376022
27,3,1.4648803666128578,1.8908379985221735,1.4750245906673713,1,0,2.0,0.9468387812376022
28,3,0.5718509670462107,0.048723563285561794,-0.3965955813487506,0,-1,2.0,0.9468387812376022
29,3,0.9281351142337069,1.643584923465815,1.4781496992386947,1,0,2.0,0.9468387812376022
30,3,-2.7269457121401297,0.1572352415735429,0.08709980436491162,0,-1,2.0,0.9468387812376022
31,3,-0.14178960803318547,1.0116714285342236,1.532967955122913,1,0,2.0,0.9468387812376022
32,3,-1.8165614224182174,0.4790423353273625,0.8904084519056482,0,-1,2.0,0.9468387812376022
33,3,0.926138477899123,1.7128626764507004,2.096132756305156,1,0,2.0,0.9468387812376022
34,3,3.615480279316482,2.5343337437964344,2.226310103644348,1,0,2.0,0.9468387812376022
35,3,0.798790958622405,1.407847202942643,1.4439728269095276,1,0,2.0,0.9468387812376022
36,3,0.8909984325409256,1.8234758585030022,2.176213157889906,1,0,2.0,0.9468387812376022
37,3,0.9788660800815039,1.4649475499027034,1.2614654668427063,1,0,2.0,0.9468387812376022
38,3,-0.013841009547342575,0.7386599875506383,1.9194132323437694,1,0,2.0,0.9468387812376022
39,3,1.0129763611511204,1.830711122720408,2.0037708763612305,1,0,2.0,0.9468387812376022
40,3,-0.4719050975826288,1.1645670545168623,1.3788605283998294,1,0,2.0,0.9468387812376022
41,3,0.7594960285978495,1.4575667445563159,1.682714577595193,1,0,2.0,0.9468387812376022
42,3,-2.7897146954783523,-0.4664335239824334,-0.2045372778524281,0,-1,2.0,0.9468387812376022
43,3,-1.5649881008481041,0.15258740162634726,0.3680735204632827,0,-1,2.0,0.9468387812376022
44,3,-0.5588705702778408,0.8505188181477031,1.0262807542556094,0,-1,2.0,0.9468387812376022
45,3,-1.7588656713621473,0.2095521665477887,-0.8520617431807531,0,-1,2.0,0.9468387812376022
46,3,-1.9420909340026418,0.3432520748422014,0.3444029459878987,0,-1,2.0,0.9468387812376022
47,3,2.1498797096256537,2.0822690814971105,3.3205965129034207,1,0,2.0,0.9468387812376022
48,3,-0.7353696249258282,1.0514710500212197,0.35716739724140323,1,0,2.0,0.9468387812376022
49,3,-1.4963745423023673,0.04467424928173658,0.15740515351377282,0,-1,2.0,0.9468387812376022
50,3,-1.4978173548450422,0.5508889828380086,0.2613154858054402,1,0,2.0,0.9468387812376022
51,3,1.254053770575429,1.9173590440165007,1.655561711472826,1,0,2.0,0.9468387812376022
52,3,-0.13541003642250826,-0.20294288410828804,-0.39772702788165365,0,-1,2.0,0.9468387812376022
53,3,-0.2968843192284286,0.5759633185705093,1.4643918085097731,1,0,2.0,0.9468387812376022
54,3,-0.8997503553825703,0.5482062699046586,0.634218342195011,0,-1,2.0,0.9468387812376022
55,3,-0.25650858215209943,1.544299349244272,1.3042297640380152,1,0,2.0,0.9468387812376022
56,3,-0.13219902805086534,1.0051276820863375,1.1154227502711278,1,0,2.0,0.9468387812376022
57,3,1.8483205998048313,0.7612848484481783,1.3443877092062757,1,1,2.0,0.9468387812376022
58,3,-0.3048771069846935,0.3861073087970459,0.9512315824478007,1,1,2.0,0.9468387812376022
59,3,-0.4194058376880092,0.8302994897824851,0.9583789471727818,0,-1,2.0,0.9468387812376022
60,3,-0.9656264399139536,0.7491932799816506,1.2829415850497141,1,1,2.0,0.9468387812376022
61,3,-0.6300309350150392,0.5861449464933254,0.8847367133663131,0,-1,2.0,0.9468387812376022
62,3,0.4511203483751416,0.12901639551393085,-0.15338436789202575,1,1,2.0,0.9468387812376022
63,3,0.8598976805653616,1.5460328204981533,2.11222663410335,1,0,2.0,0.9468387812376022
64,3,-0.11976406350220817,1.208784556396666,1.4249556842670024,0,-1,2.0,0.9468387812376022
65,3,0.3696671494341214,1.1588437499561939,1.9221807501337307,1,0,2.0,0.9468387812376022
66,3,-0.5817217633908266,1.040907228741914,0.46315964862179626,1,0,2.0,0.9468387812376022
67,3,0.18518601741453222,0.9539764967371767,1.0818287571539666,0,-1,2.0,0.9468387812376022
68,3,1.961243906321117,1.4708407722607637,1.7918369821755742,0,-1,2.0,0.9468387812376022
69,3,0.43726640183074333,1.1806043138828424,0.9487320695991801,1,0,2.0,0.9468387812376022
70,3,-0.44168452411713566,0.7032466036396656,0.8609492725825821,0,-1,2.0,0.9468387812376022
71,3,2.514520606371355,1.1889075177856798,1.740509829272015,1,0,2.0,0.9468387812376022
72,3,0.3186795420589694,1.2580212013032441,0.9417642825514286,1,0,2.0,0.9468387812376022
73,3,-0.9965186274484293,0.34863884865088607,-0.7558984122893027,0,-1,2.0,0.9468387812376022
74,3,0.5103250868758429,1.1609596822472286,0.4236777192844303,1,0,2.0,0.9468387812376022
75,3,-0.9661648727310506,0.63494939357847,0.7731257778851113,1,0,2.0,0.9468387812376022
76,3,-1.376091032357863,0.17239865762202902,1.2684504095926294,0,-1,2.0,0.9468387812376022
77,3,1.9307740288675308,1.9969756682992696,2.4798072087213274,1,0,2.0,0.9468387812376022
78,3,0.2900602505635625,0.1439401631316235,-0.38372182833962165,0,-1,2.0,0.9468387812376022
79,3,-1.3507807201954587,0.41737163910476954,0.4333314381199396,0,-1,2.0,0.9468387812376022
80,3,0.735971527426488,1.6572428765473168,2.3818874012367415,1,0,2.0,0.9468387812376022
81,3,1.2528775776318315,1.2654275205301542,0.33021388788373207,1,0,2.0,0.9468387812376022
82,3,-0.3683857676438513,0.8763230795536838,0.49585311904882506,1,1,2.0,0.9468387812376022
83,3,-0.031502454901296134,0.9312183562957516,1.5700803566045578,0,-1,2.0,0.9468387812376022
84,3,1.7693846425965376,1.9124120848642483,2.074521639373688,1,1,2.0,0.9468387812376022
85,3,-1.010271945416036,0.39597685931290744,0.1569158495963953,0,-1,2.0,0.9468387812376022
86,3,0.49687278793169276,1.6884343151797114,0.7376782077241242,1,0,2.0,0.9468387812376022
